satellite_id,OBJECT_NAME,OWNER,OBJECT_TYPE,ALTITUDE_MEAN_KM,INCLINATION,ORBIT_CLASS,collision_score,pc_annual,pc_annual_pct,n_events_total,n_high_risk,n_medium_risk,n_low_risk,n_emergency,avg_miss_distance_m,min_miss_distance_m,max_pc_event,max_pc_event_pct,events_per_month_estimated,data_quality,data_source,extrapolated,data_period_days,imputation_confidence,n_peers_used
55778,STARLINK-5816,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55779,STARLINK-5817,US,PAYLOAD,572.5,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55780,STARLINK-5819,US,PAYLOAD,572.5,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55781,STARLINK-5820,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55782,STARLINK-5826,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55783,STARLINK-5825,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55784,STARLINK-5797,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55785,STARLINK-5818,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55786,STARLINK-5823,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55787,STARLINK-5811,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55788,STARLINK-5804,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55789,STARLINK-5815,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55790,STARLINK-5813,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55791,STARLINK-5807,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55796,ONEWEB-0530,UK,PAYLOAD,1181.5,87.92,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55797,ONEWEB-0534,UK,PAYLOAD,1181.5,87.92,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55798,ONEWEB-0556,UK,PAYLOAD,1182.0,87.92,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55799,ONEWEB-0562,UK,PAYLOAD,1181.5,87.92,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55800,ONEWEB-0563,UK,PAYLOAD,1182.0,87.92,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55801,ONEWEB-0564,UK,PAYLOAD,1181.5,87.92,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55802,ONEWEB-0638,UK,PAYLOAD,1206.0,87.91,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55803,ONEWEB-0639,UK,PAYLOAD,1186.0,87.93,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55804,ONEWEB-0640,UK,PAYLOAD,1206.0,87.91,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55805,ONEWEB-0641,UK,PAYLOAD,1185.5,87.93,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55806,ONEWEB-0642,UK,PAYLOAD,1185.5,87.93,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55807,ONEWEB-0643,UK,PAYLOAD,1205.5,87.91,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55808,ONEWEB-0644,UK,PAYLOAD,1185.5,87.93,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55809,ONEWEB-0645,UK,PAYLOAD,1186.0,87.93,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55810,ONEWEB-0646,UK,PAYLOAD,1186.0,87.93,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55811,ONEWEB-0648,UK,PAYLOAD,1206.0,87.9,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55812,ONEWEB-0649,UK,PAYLOAD,1186.0,87.93,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55813,ONEWEB-0650,UK,PAYLOAD,1185.5,87.93,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55814,ONEWEB-0652,UK,PAYLOAD,1205.5,87.91,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55815,ONEWEB-0653,UK,PAYLOAD,1205.5,87.91,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55816,ONEWEB-0654,UK,PAYLOAD,1205.5,87.91,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55817,ONEWEB-0656,UK,PAYLOAD,1181.5,87.92,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55818,ONEWEB-0657,UK,PAYLOAD,1186.0,87.93,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55819,ONEWEB-0658,UK,PAYLOAD,1185.5,87.93,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55820,ONEWEB-0660,UK,PAYLOAD,1206.0,87.91,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55821,ONEWEB-0661,UK,PAYLOAD,1206.0,87.91,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55822,ONEWEB-0662,UK,PAYLOAD,1206.0,87.91,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55823,ONEWEB-0663,UK,PAYLOAD,1181.5,87.93,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55824,ONEWEB-0664,UK,PAYLOAD,1182.0,87.92,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55825,ONEWEB-0665,UK,PAYLOAD,1206.0,87.91,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55826,ONEWEB-0666,UK,PAYLOAD,1182.0,87.92,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55827,ONEWEB-0667,UK,PAYLOAD,1181.5,87.92,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55828,ONEWEB-0669,UK,PAYLOAD,1181.5,87.92,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55829,ONEWEB-0670,UK,PAYLOAD,1206.0,87.91,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55830,ONEWEB-0671,UK,PAYLOAD,1185.5,87.93,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55831,ONEWEB-0672,UK,PAYLOAD,1181.5,87.92,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55832,ONEWEB-0673,UK,PAYLOAD,1185.5,87.93,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55833,ONEWEB-0674,UK,PAYLOAD,1206.0,87.91,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55834,ONEWEB-0675,UK,PAYLOAD,1185.5,87.93,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55835,ONEWEB-0720,UK,PAYLOAD,1186.0,87.93,LEO,52.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55836,TIANHUI 6A,PRC,PAYLOAD,891.0,99.01,LEO,74.8,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_12,False,0,MEDIUM,12.0
55839,TIANHUI 6B,PRC,PAYLOAD,891.0,99.01,LEO,74.8,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_12,False,0,MEDIUM,12.0
55844,HORUS 2,EGYP,PAYLOAD,495.0,97.38,LEO,77.4,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_12,False,0,MEDIUM,12.0
55860,DRAGON CRS-27,US,PAYLOAD,334.5,51.64,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
55861,SHIYAN-19 (SY-19),PRC,PAYLOAD,429.0,97.42,LEO,66.4,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_8,False,0,MEDIUM,8.0
55909,CAPELLA-10-WHITNEY,US,PAYLOAD,194.5,43.97,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
55910,CAPELLA-9-WHITNEY,US,PAYLOAD,193.5,43.96,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
55914,STARLINK-5856,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55915,STARLINK-5859,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55916,STARLINK-5796,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55917,STARLINK-5855,US,PAYLOAD,336.5,69.97,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
55918,STARLINK-5867,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55919,STARLINK-5871,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55920,STARLINK-5862,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55921,STARLINK-5861,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55922,STARLINK-5863,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55923,STARLINK-5854,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55924,STARLINK-5849,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55925,STARLINK-5922,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55926,STARLINK-5921,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55927,STARLINK-5919,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55928,STARLINK-5930,US,PAYLOAD,572.5,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55930,STARLINK-5896,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55931,STARLINK-5897,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55932,STARLINK-5848,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55933,STARLINK-5852,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55934,STARLINK-5927,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55935,STARLINK-5920,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55936,STARLINK-5882,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55937,STARLINK-5913,US,PAYLOAD,572.5,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55938,STARLINK-5909,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55939,STARLINK-5918,US,PAYLOAD,571.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55940,STARLINK-5864,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55941,STARLINK-5914,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55942,STARLINK-5917,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55943,STARLINK-5932,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55944,STARLINK-5926,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55945,STARLINK-5925,US,PAYLOAD,572.5,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55946,STARLINK-5857,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55947,STARLINK-5851,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55948,STARLINK-5900,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55949,STARLINK-5899,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55950,STARLINK-5911,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55951,STARLINK-5908,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55952,STARLINK-5893,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55954,STARLINK-5892,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55955,STARLINK-5878,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55956,STARLINK-5883,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55957,STARLINK-5884,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55958,STARLINK-5928,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55959,STARLINK-5929,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55960,STARLINK-5938,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55961,STARLINK-5933,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55962,STARLINK-5906,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55963,STARLINK-5924,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55964,STARLINK-5895,US,PAYLOAD,564.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55965,STARLINK-5894,US,PAYLOAD,572.0,70.0,LEO,65.7,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_3,False,0,LOW,3.0
55973,TIANMU-1 03,PRC,PAYLOAD,452.0,97.51,LEO,84.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_11,False,0,MEDIUM,11.0
55974,TIANMU-1 04,PRC,PAYLOAD,450.5,97.5,LEO,77.4,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_10,False,0,MEDIUM,10.0
55975,TIANMU-1 05,PRC,PAYLOAD,452.0,97.51,LEO,84.9,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_11,False,0,MEDIUM,11.0
55976,TIANMU-1 06,PRC,PAYLOAD,450.5,97.51,LEO,77.4,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_10,False,0,MEDIUM,10.0
55978,COSMOS 2567,CIS,PAYLOAD,493.0,97.58,LEO,77.4,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_12,False,0,MEDIUM,12.0
55982,GLOBAL-19,US,PAYLOAD,450.0,42.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
55983,GLOBAL-5,US,PAYLOAD,450.0,42.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
55986,STARLINK-5905,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
55987,STARLINK-5915,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
55988,STARLINK-5916,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
55989,STARLINK-5947,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
55990,STARLINK-5946,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
55991,STARLINK-5948,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
55993,STARLINK-5969,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
55994,STARLINK-5956,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
55995,STARLINK-5957,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
55996,STARLINK-5903,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
55997,STARLINK-5904,US,PAYLOAD,173.0,42.99,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
55998,STARLINK-5902,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
55999,STARLINK-5901,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56000,STARLINK-5910,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56001,STARLINK-5944,US,PAYLOAD,559.5,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56002,STARLINK-5799,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56003,STARLINK-5789,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56004,STARLINK-5787,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56005,STARLINK-5801,US,PAYLOAD,559.0,43.01,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56006,STARLINK-5794,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56007,STARLINK-5806,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56008,STARLINK-5803,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56009,STARLINK-5964,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56010,STARLINK-5968,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56011,STARLINK-5936,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56012,STARLINK-5940,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56013,STARLINK-5941,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56014,STARLINK-5942,US,PAYLOAD,559.0,43.01,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56015,STARLINK-5939,US,PAYLOAD,559.0,43.01,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56016,STARLINK-5943,US,PAYLOAD,559.0,43.01,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56017,STARLINK-5934,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56018,STARLINK-5945,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56019,STARLINK-5949,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56020,STARLINK-5912,US,PAYLOAD,559.0,43.01,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56021,STARLINK-5907,US,PAYLOAD,559.0,43.01,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56022,STARLINK-5783,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56023,STARLINK-5771,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56024,STARLINK-5772,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56025,STARLINK-5766,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56026,STARLINK-5770,US,PAYLOAD,559.0,43.01,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56027,STARLINK-5777,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56028,STARLINK-5779,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56029,STARLINK-5774,US,PAYLOAD,559.0,43.01,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56030,STARLINK-5781,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56031,STARLINK-5785,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56032,STARLINK-5786,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56033,STARLINK-5784,US,PAYLOAD,184.5,42.99,LEO,45.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_0,False,0,BASELINE,0.0
56034,STARLINK-5782,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
56035,STARLINK-5792,US,PAYLOAD,559.0,43.0,LEO,42.0,,,0,0,0,0,0,,,,,,,IMPUTED_PEER_1,False,0,LOW,1.0
