satellite_id,OBJECT_NAME,OWNER,OBJECT_TYPE,ALTITUDE_MEAN_KM,ORBIT_CLASS,bors_score,age_factor,tri,operator_heritage_index,infant_mortality_flag,cqi,hi,mri,svi,age_years,expected_lifetime_years,launch_mass_kg,contractor_tier,operator_tier,purpose
64682,STARLINK-34551,US,PAYLOAD,447.0,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64683,STARLINK-34550,US,PAYLOAD,475.0,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64684,STARLINK-34485,US,PAYLOAD,475.0,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64685,STARLINK-34253,US,PAYLOAD,475.0,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64686,STARLINK-34565,US,PAYLOAD,475.5,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64687,STARLINK-34554,US,PAYLOAD,475.5,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64688,STARLINK-34262,US,PAYLOAD,475.0,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64689,STARLINK-34538,US,PAYLOAD,475.0,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64690,STARLINK-34250,US,PAYLOAD,475.0,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64691,LYRA-4,AUS,PAYLOAD,655.0,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64694,GOSAT-GW (IBUKI GW),JPN,PAYLOAD,669.0,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64696,STARLINK-34497,US,PAYLOAD,572.0,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64697,STARLINK-34584,US,PAYLOAD,572.0,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64698,STARLINK-34535,US,PAYLOAD,579.5,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64699,STARLINK-34600,US,PAYLOAD,579.5,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64700,STARLINK-34560,US,PAYLOAD,579.5,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64701,STARLINK-34576,US,PAYLOAD,579.5,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64702,STARLINK-34322,US,PAYLOAD,579.5,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64703,STARLINK-34470,US,PAYLOAD,579.5,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64704,STARLINK-34405,US,PAYLOAD,572.0,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64705,STARLINK-34406,US,PAYLOAD,572.0,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64706,STARLINK-34559,US,PAYLOAD,572.0,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64707,STARLINK-34316,US,PAYLOAD,572.5,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64708,STARLINK-34563,US,PAYLOAD,572.0,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64709,STARLINK-34499,US,PAYLOAD,580.0,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64710,STARLINK-34447,US,PAYLOAD,579.5,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64711,STARLINK-34312,US,PAYLOAD,571.5,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64712,STARLINK-34515,US,PAYLOAD,579.5,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64713,STARLINK-34583,US,PAYLOAD,579.5,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64714,STARLINK-34574,US,PAYLOAD,571.5,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64715,STARLINK-34533,US,PAYLOAD,572.0,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64716,STARLINK-34548,US,PAYLOAD,572.0,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64717,STARLINK-34568,US,PAYLOAD,572.0,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64718,STARLINK-34546,US,PAYLOAD,572.0,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64719,STARLINK-34577,US,PAYLOAD,579.5,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64720,STARLINK-34572,US,PAYLOAD,572.0,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64721,STARLINK-34558,US,PAYLOAD,572.0,LEO,52.0,0.042,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.3,7,100.0,3,3,Communications
64724,STARLINK-34393,US,PAYLOAD,475.5,LEO,51.9,0.041,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.28,7,100.0,3,3,Communications
64725,STARLINK-34562,US,PAYLOAD,475.0,LEO,51.9,0.041,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.28,7,100.0,3,3,Communications
64726,STARLINK-34557,US,PAYLOAD,475.5,LEO,51.9,0.041,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.28,7,100.0,3,3,Communications
64727,STARLINK-34242,US,PAYLOAD,475.0,LEO,51.9,0.041,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.28,7,100.0,3,3,Communications
64728,STARLINK-34239,US,PAYLOAD,475.0,LEO,51.9,0.041,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.28,7,100.0,3,3,Communications
64729,STARLINK-34588,US,PAYLOAD,475.0,LEO,51.9,0.041,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.28,7,100.0,3,3,Communications
64730,STARLINK-34606,US,PAYLOAD,475.5,LEO,51.9,0.041,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.28,7,100.0,3,3,Communications
64731,STARLINK-34552,US,PAYLOAD,475.0,LEO,51.9,0.041,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.28,7,100.0,3,3,Communications
64732,STARLINK-34596,US,PAYLOAD,475.5,LEO,51.9,0.041,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.28,7,100.0,3,3,Communications
64733,STARLINK-34556,US,PAYLOAD,475.5,LEO,51.9,0.041,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.28,7,100.0,3,3,Communications
64734,STARLINK-34591,US,PAYLOAD,475.0,LEO,51.9,0.041,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.28,7,100.0,3,3,Communications
64735,STARLINK-34587,US,PAYLOAD,477.5,LEO,51.9,0.041,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.28,7,100.0,3,3,Communications
64736,STARLINK-34130,US,PAYLOAD,475.0,LEO,51.9,0.041,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.28,7,100.0,3,3,Communications
64737,STARLINK-34619,US,PAYLOAD,475.0,LEO,51.9,0.041,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.28,7,100.0,3,3,Communications
64738,STARLINK-34597,US,PAYLOAD,475.0,LEO,51.9,0.041,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.28,7,100.0,3,3,Communications
64739,STARLINK-34471,US,PAYLOAD,475.0,LEO,51.9,0.041,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.28,7,100.0,3,3,Communications
64740,STARLINK-34208,US,PAYLOAD,473.5,LEO,51.9,0.041,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.28,7,100.0,3,3,Communications
64741,STARLINK-34205,US,PAYLOAD,475.5,LEO,51.9,0.041,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.28,7,100.0,3,3,Communications
64742,STARLINK-34607,US,PAYLOAD,475.0,LEO,51.9,0.041,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.28,7,100.0,3,3,Communications
64743,STARLINK-34236,US,PAYLOAD,475.0,LEO,51.9,0.041,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.28,7,100.0,3,3,Communications
64744,STARLINK-34185,US,PAYLOAD,475.5,LEO,51.9,0.041,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.28,7,100.0,3,3,Communications
64745,STARLINK-34581,US,PAYLOAD,475.0,LEO,51.9,0.041,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.28,7,100.0,3,3,Communications
64746,STARLINK-34592,US,PAYLOAD,447.5,LEO,51.9,0.041,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.28,7,100.0,3,3,Communications
64747,STARLINK-34589,US,PAYLOAD,447.0,LEO,51.9,0.041,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.28,7,100.0,3,3,Communications
64748,STARLINK-34536,US,PAYLOAD,475.0,LEO,51.9,0.041,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.28,7,100.0,3,3,Communications
64749,STARLINK-34595,US,PAYLOAD,475.0,LEO,51.9,0.041,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.28,7,100.0,3,3,Communications
64750,STARLINK-34531,US,PAYLOAD,475.0,LEO,51.9,0.041,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.28,7,100.0,3,3,Communications
64753,SHIYAN-28B 01,PRC,PAYLOAD,794.0,LEO,51.9,0.04,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.28,7,100.0,3,3,Communications
64755,STARLINK-33965,US,PAYLOAD,475.0,LEO,51.8,0.038,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.27,7,100.0,3,3,Communications
64756,STARLINK-34371,US,PAYLOAD,475.0,LEO,51.8,0.038,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.27,7,100.0,3,3,Communications
64757,STARLINK-34401,US,PAYLOAD,475.0,LEO,51.8,0.038,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.27,7,100.0,3,3,Communications
64758,STARLINK-34593,US,PAYLOAD,475.0,LEO,51.8,0.038,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.27,7,100.0,3,3,Communications
64759,STARLINK-34598,US,PAYLOAD,475.0,LEO,51.8,0.038,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.27,7,100.0,3,3,Communications
64760,STARLINK-34235,US,PAYLOAD,475.0,LEO,51.8,0.038,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.27,7,100.0,3,3,Communications
64761,STARLINK-34635,US,PAYLOAD,475.5,LEO,51.8,0.038,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.27,7,100.0,3,3,Communications
64762,STARLINK-34638,US,PAYLOAD,475.0,LEO,51.8,0.038,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.27,7,100.0,3,3,Communications
64763,STARLINK-34534,US,PAYLOAD,475.0,LEO,51.8,0.038,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.27,7,100.0,3,3,Communications
64764,STARLINK-34261,US,PAYLOAD,475.0,LEO,51.8,0.038,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.27,7,100.0,3,3,Communications
64765,STARLINK-34566,US,PAYLOAD,475.0,LEO,51.8,0.038,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.27,7,100.0,3,3,Communications
64766,STARLINK-34645,US,PAYLOAD,475.0,LEO,51.8,0.038,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.27,7,100.0,3,3,Communications
64767,STARLINK-34639,US,PAYLOAD,475.0,LEO,51.8,0.038,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.27,7,100.0,3,3,Communications
64768,STARLINK-34609,US,PAYLOAD,424.5,LEO,51.8,0.038,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.27,7,100.0,3,3,Communications
64769,STARLINK-34246,US,PAYLOAD,475.0,LEO,51.8,0.038,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.27,7,100.0,3,3,Communications
64770,STARLINK-34618,US,PAYLOAD,475.0,LEO,51.8,0.038,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.27,7,100.0,3,3,Communications
64771,STARLINK-34541,US,PAYLOAD,475.5,LEO,51.8,0.038,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.27,7,100.0,3,3,Communications
64772,STARLINK-34652,US,PAYLOAD,475.0,LEO,51.8,0.038,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.27,7,100.0,3,3,Communications
64773,STARLINK-34612,US,PAYLOAD,475.5,LEO,51.8,0.038,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.27,7,100.0,3,3,Communications
64774,STARLINK-34621,US,PAYLOAD,475.0,LEO,51.8,0.038,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.27,7,100.0,3,3,Communications
64775,STARLINK-34657,US,PAYLOAD,475.0,LEO,51.8,0.038,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.27,7,100.0,3,3,Communications
64776,STARLINK-34637,US,PAYLOAD,475.0,LEO,51.8,0.038,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.27,7,100.0,3,3,Communications
64777,STARLINK-34547,US,PAYLOAD,475.0,LEO,51.8,0.038,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.27,7,100.0,3,3,Communications
64778,STARLINK-34537,US,PAYLOAD,435.5,LEO,51.8,0.038,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.27,7,100.0,3,3,Communications
64779,STARLINK-34585,US,PAYLOAD,475.0,LEO,51.8,0.038,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.27,7,100.0,3,3,Communications
64780,STARLINK-34491,US,PAYLOAD,475.0,LEO,51.8,0.038,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.27,7,100.0,3,3,Communications
64781,STARLINK-34582,US,PAYLOAD,475.0,LEO,51.8,0.038,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.27,7,100.0,3,3,Communications
64782,STARLINK-34482,US,PAYLOAD,475.0,LEO,51.8,0.038,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.27,7,100.0,3,3,Communications
64790,STARLINK-34629,US,PAYLOAD,438.5,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64791,STARLINK-34697,US,PAYLOAD,438.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64792,STARLINK-34632,US,PAYLOAD,438.5,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64793,STARLINK-34693,US,PAYLOAD,438.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64794,STARLINK-34666,US,PAYLOAD,438.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64795,STARLINK-34567,US,PAYLOAD,438.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64796,STARLINK-34646,US,PAYLOAD,438.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64797,STARLINK-34641,US,PAYLOAD,438.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64798,STARLINK-34649,US,PAYLOAD,438.5,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64799,STARLINK-34662,US,PAYLOAD,438.5,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64800,STARLINK-34660,US,PAYLOAD,438.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64801,STARLINK-34604,US,PAYLOAD,438.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64802,STARLINK-34658,US,PAYLOAD,438.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64803,STARLINK-34620,US,PAYLOAD,438.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64804,STARLINK-34633,US,PAYLOAD,438.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64805,STARLINK-34624,US,PAYLOAD,438.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64806,STARLINK-34664,US,PAYLOAD,438.5,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64807,STARLINK-34663,US,PAYLOAD,438.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64808,STARLINK-34696,US,PAYLOAD,438.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64809,STARLINK-34675,US,PAYLOAD,438.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64810,STARLINK-34608,US,PAYLOAD,438.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64811,STARLINK-34669,US,PAYLOAD,438.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64812,STARLINK-34644,US,PAYLOAD,438.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64813,STARLINK-34685,US,PAYLOAD,438.5,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64814,STARLINK-34668,US,PAYLOAD,438.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64815,STARLINK-34667,US,PAYLOAD,438.5,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64816,KUIPER-00069,US,PAYLOAD,472.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64817,KUIPER-00070,US,PAYLOAD,632.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64818,KUIPER-00071,US,PAYLOAD,629.5,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64819,KUIPER-00072,US,PAYLOAD,480.5,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64820,KUIPER-00073,US,PAYLOAD,629.5,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64821,KUIPER-00074,US,PAYLOAD,545.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64822,KUIPER-00075,US,PAYLOAD,451.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64823,KUIPER-00076,US,PAYLOAD,561.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64824,KUIPER-00077,US,PAYLOAD,616.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64825,KUIPER-00078,US,PAYLOAD,589.5,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64826,KUIPER-00079,US,PAYLOAD,629.5,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64827,KUIPER-00080,US,PAYLOAD,629.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64828,KUIPER-00082,US,PAYLOAD,516.5,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64829,KUIPER-00083,US,PAYLOAD,592.5,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64830,KUIPER-00084,US,PAYLOAD,632.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64831,KUIPER-00085,US,PAYLOAD,520.5,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64832,KUIPER-00086,US,PAYLOAD,615.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64833,KUIPER-00087,US,PAYLOAD,466.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64834,KUIPER-00089,US,PAYLOAD,498.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64835,KUIPER-00090,US,PAYLOAD,454.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64836,KUIPER-00091,US,PAYLOAD,487.5,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64837,KUIPER-00092,US,PAYLOAD,537.5,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64838,KUIPER-00093,US,PAYLOAD,565.5,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64839,KUIPER-00094,US,PAYLOAD,503.0,LEO,51.8,0.035,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.25,7,100.0,3,3,Communications
64840,LEMUR-2-HUBBLE-5,US,PAYLOAD,589.0,LEO,49.6,0.044,0.645,0.7,0.8,0.5,0.8,0.7,0.4,0.31,7,100.0,3,3,Science
64841,LEMUR-2-KARENDARRELL,US,PAYLOAD,584.5,LEO,52.0,0.044,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.31,7,100.0,3,3,Communications
64842,STARLINK-34723,US,PAYLOAD,549.5,LEO,51.7,0.034,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.24,7,100.0,3,3,Communications
64843,STARLINK-34725,US,PAYLOAD,560.5,LEO,51.7,0.034,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.24,7,100.0,3,3,Communications
64844,STARLINK-34709,US,PAYLOAD,549.5,LEO,51.7,0.034,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.24,7,100.0,3,3,Communications
64845,STARLINK-34706,US,PAYLOAD,549.5,LEO,51.7,0.034,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.24,7,100.0,3,3,Communications
64846,STARLINK-34736,US,PAYLOAD,560.0,LEO,51.7,0.034,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.24,7,100.0,3,3,Communications
64847,STARLINK-34746,US,PAYLOAD,549.5,LEO,51.7,0.034,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.24,7,100.0,3,3,Communications
64848,STARLINK-34748,US,PAYLOAD,549.5,LEO,51.7,0.034,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.24,7,100.0,3,3,Communications
64849,STARLINK-34756,US,PAYLOAD,560.5,LEO,51.7,0.034,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.24,7,100.0,3,3,Communications
64850,STARLINK-34757,US,PAYLOAD,549.5,LEO,51.7,0.034,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.24,7,100.0,3,3,Communications
64851,STARLINK-34722,US,PAYLOAD,550.0,LEO,51.7,0.034,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.24,7,100.0,3,3,Communications
64852,STARLINK-34564,US,PAYLOAD,549.5,LEO,51.7,0.034,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.24,7,100.0,3,3,Communications
64853,STARLINK-34676,US,PAYLOAD,549.5,LEO,51.7,0.034,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.24,7,100.0,3,3,Communications
64854,STARLINK-34682,US,PAYLOAD,560.5,LEO,51.7,0.034,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.24,7,100.0,3,3,Communications
64855,STARLINK-34631,US,PAYLOAD,549.5,LEO,51.7,0.034,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.24,7,100.0,3,3,Communications
64856,STARLINK-34578,US,PAYLOAD,560.5,LEO,51.7,0.034,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.24,7,100.0,3,3,Communications
64857,STARLINK-34683,US,PAYLOAD,560.5,LEO,51.7,0.034,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.24,7,100.0,3,3,Communications
64858,STARLINK-34654,US,PAYLOAD,552.0,LEO,51.7,0.034,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.24,7,100.0,3,3,Communications
64859,STARLINK-34575,US,PAYLOAD,549.5,LEO,51.7,0.034,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.24,7,100.0,3,3,Communications
64860,STARLINK-34570,US,PAYLOAD,560.5,LEO,51.7,0.034,0.705,0.7,0.8,0.5,0.8,0.7,0.8,0.24,7,100.0,3,3,Communications
