NORAD_CAT_ID,OBJECT_NAME,OWNER,OBJECT_TYPE,OPS_STATUS_CODE,LAUNCH_DATE,LAUNCH_SITE,LAUNCH_YEAR,PERIOD,INCLINATION,APOGEE,PERIGEE,ALTITUDE_MEAN_KM,ORBIT_CLASS
9270,OPS 7940,US,PAYLOAD,D,1976-08-06,AFWTR,1976,94.43,61.82,904.0,78.0,491.0,LEO
9280,COSMOS 848,CIS,PAYLOAD,D,1976-08-12,PLMSC,1976,89.51,62.8,296.0,204.0,250.0,LEO
9382,COSMOS 849,CIS,PAYLOAD,D,1976-08-18,PLMSC,1976,88.18,70.94,199.0,170.0,184.5,LEO
9384,LUNA 24 RETURN VEHICLE,CIS,PAYLOAD,D,1976-08-09,TYMSC,1976,,,,,,
9387,COSMOS 850,CIS,PAYLOAD,D,1976-08-26,PLMSC,1976,87.83,70.91,178.0,157.0,167.5,LEO
9389,COSMOS 851,CIS,PAYLOAD,D,1976-08-27,PLMSC,1976,87.34,81.15,150.0,135.0,142.5,LEO
9391,COSMOS 852,CIS,PAYLOAD,D,1976-08-28,TYMSC,1976,89.22,64.99,303.0,169.0,236.0,LEO
9394,JSSW-3,PRC,PAYLOAD,D,1976-08-30,JSC,1976,87.66,69.06,197.0,120.0,158.5,LEO
9398,COSMOS 853,CIS,PAYLOAD,D,1976-09-01,PLMSC,1976,87.67,62.79,159.0,159.0,159.0,LEO
9403,TIP 3,US,PAYLOAD,D,1976-09-01,AFWTR,1976,87.3,89.24,154.0,128.0,141.0,LEO
9405,COSMOS 854,CIS,PAYLOAD,D,1976-09-03,PLMSC,1976,88.86,81.35,265.0,172.0,218.5,LEO
9415,OPS 5721 (DMSP 5D-1 F1),US,PAYLOAD,-,1976-09-11,AFWTR,1976,100.87,98.33,811.0,788.0,799.5,LEO
9421,SOYUZ 22,CIS,PAYLOAD,D,1976-09-15,TYMSC,1976,89.5,64.76,254.0,246.0,250.0,LEO
9426,OPS 8533,US,PAYLOAD,D,1976-09-15,AFWTR,1976,89.06,96.43,327.0,129.0,228.0,LEO
9433,COSMOS 855,CIS,PAYLOAD,D,1976-09-21,PLMSC,1976,89.83,72.87,332.0,200.0,266.0,LEO
9435,COSMOS 856,CIS,PAYLOAD,D,1976-09-22,TYMSC,1976,89.42,65.01,291.0,200.0,245.5,LEO
9439,COSMOS 857,CIS,PAYLOAD,D,1976-09-24,PLMSC,1976,89.52,62.8,325.0,176.0,250.5,LEO
9443,COSMOS 858,CIS,PAYLOAD,,1976-09-29,PLMSC,1976,100.35,74.05,784.0,766.0,775.0,LEO
9471,COSMOS 859,CIS,PAYLOAD,D,1976-10-10,TYMSC,1976,89.31,64.99,313.0,168.0,240.5,LEO
9477,SOYUZ 23,CIS,PAYLOAD,D,1976-10-14,TYMSC,1976,89.64,51.59,267.0,247.0,257.0,LEO
9481,METEOR 1-26,CIS,PAYLOAD,,1976-10-15,PLMSC,1976,102.11,81.22,874.0,843.0,858.5,LEO
9486,COSMOS 860,CIS,PAYLOAD,,1976-10-17,TYMSC,1976,104.24,64.7,1018.0,900.0,959.0,LEO
9494,COSMOS 861,CIS,PAYLOAD,,1976-10-21,TYMSC,1976,104.22,64.86,1006.0,910.0,958.0,LEO
9499,COSMOS 863,CIS,PAYLOAD,D,1976-10-25,PLMSC,1976,89.52,62.8,335.0,166.0,250.5,LEO
9509,COSMOS 864,CIS,PAYLOAD,,1976-10-29,PLMSC,1976,104.69,82.94,1002.0,957.0,979.5,LEO
9515,COSMOS 865,CIS,PAYLOAD,D,1976-11-01,PLMSC,1976,89.71,72.88,319.0,201.0,260.0,LEO
9532,COSMOS 866,CIS,PAYLOAD,D,1976-11-11,TYMSC,1976,88.38,64.97,218.0,171.0,194.5,LEO
9552,COSMOS 867,CIS,PAYLOAD,D,1976-11-23,PLMSC,1976,92.07,62.82,401.0,351.0,376.0,LEO
9561,COSMOS 868,CIS,PAYLOAD,D,1976-11-26,TYMSC,1976,88.52,64.99,212.0,191.0,201.5,LEO
9564,COSMOS 869,CIS,PAYLOAD,D,1976-11-29,TYMSC,1976,90.62,51.77,310.0,300.0,305.0,LEO
9573,COSMOS 870,CIS,PAYLOAD,D,1976-12-02,PLMSC,1976,87.69,73.91,163.0,158.0,160.5,LEO
9574,MOLNIYA 2-16,CIS,PAYLOAD,D,1976-12-02,PLMSC,1976,90.41,61.99,527.0,62.0,294.5,LEO
9587,FSW-0 2,PRC,PAYLOAD,D,1976-12-07,JSC,1976,87.9,59.43,196.0,146.0,171.0,LEO
9588,COSMOS 871,CIS,PAYLOAD,,1976-12-07,PLMSC,1976,114.67,74.03,1464.0,1417.0,1440.5,LEO
9589,COSMOS 872,CIS,PAYLOAD,,1976-12-07,PLMSC,1976,114.46,74.03,1464.0,1398.0,1431.0,LEO
9590,COSMOS 873,CIS,PAYLOAD,,1976-12-07,PLMSC,1976,115.53,74.03,1496.0,1463.0,1479.5,LEO
9591,COSMOS 874,CIS,PAYLOAD,,1976-12-07,PLMSC,1976,115.76,74.03,1515.0,1464.0,1489.5,LEO
9592,COSMOS 875,CIS,PAYLOAD,,1976-12-07,PLMSC,1976,114.88,74.03,1463.0,1436.0,1449.5,LEO
9593,COSMOS 876,CIS,PAYLOAD,,1976-12-07,PLMSC,1976,116.01,74.03,1538.0,1464.0,1501.0,LEO
9594,COSMOS 877,CIS,PAYLOAD,,1976-12-07,PLMSC,1976,115.08,74.03,1464.0,1454.0,1459.0,LEO
9595,COSMOS 878,CIS,PAYLOAD,,1976-12-07,PLMSC,1976,115.3,74.03,1474.0,1464.0,1469.0,LEO
9599,COSMOS 879,CIS,PAYLOAD,D,1976-12-09,PLMSC,1976,88.62,81.37,209.0,204.0,206.5,LEO
9601,COSMOS 880,CIS,PAYLOAD,D,1976-12-09,PLMSC,1976,88.56,65.79,214.0,192.0,203.0,LEO
9606,COSMOS 881,CIS,PAYLOAD,D,1976-12-15,TYMSC,1976,88.82,51.6,234.0,198.0,216.0,LEO
9607,COSMOS 882,CIS,PAYLOAD,D,1976-12-15,TYMSC,1976,88.53,51.6,214.0,190.0,202.0,LEO
9610,COSMOS 883,CIS,PAYLOAD,,1976-12-15,PLMSC,1976,104.63,82.95,1002.0,952.0,977.0,LEO
9614,COSMOS 884,CIS,PAYLOAD,D,1976-12-17,TYMSC,1976,89.38,65.02,319.0,169.0,244.0,LEO
9615,COSMOS 885,CIS,PAYLOAD,D,1976-12-17,PLMSC,1976,88.83,65.82,221.0,212.0,216.5,LEO
9627,OPS 5705,US,PAYLOAD,D,1976-12-19,AFWTR,1976,91.64,96.91,363.0,346.0,354.5,LEO
9634,COSMOS 886,CIS,PAYLOAD,,1976-12-27,TYMSC,1976,114.6,65.83,2286.0,589.0,1437.5,LEO
9635,MOLNIYA 3-6,CIS,PAYLOAD,D,1976-12-28,PLMSC,1976,89.85,62.0,310.0,224.0,267.0,LEO
9637,COSMOS 887,CIS,PAYLOAD,,1976-12-28,PLMSC,1976,104.62,82.94,1009.0,944.0,976.5,LEO
9658,COSMOS 888,CIS,PAYLOAD,D,1977-01-06,TYMSC,1977,89.36,64.97,319.0,167.0,243.0,LEO
9661,METEOR 2-2,CIS,PAYLOAD,,1977-01-06,PLMSC,1977,102.55,81.27,887.0,872.0,879.5,LEO
9735,COSMOS 889,CIS,PAYLOAD,D,1977-01-20,TYMSC,1977,89.71,71.38,321.0,200.0,260.5,LEO
9737,COSMOS 890,CIS,PAYLOAD,,1977-01-20,PLMSC,1977,104.96,82.96,1011.0,975.0,993.0,LEO
9801,COSMOS 891,CIS,PAYLOAD,D,1977-02-02,PLMSC,1977,87.03,65.81,134.0,121.0,127.5,LEO
9804,SOYUZ 24,CIS,PAYLOAD,D,1977-02-07,TYMSC,1977,89.58,51.6,261.0,247.0,254.0,LEO
9812,COSMOS 892,CIS,PAYLOAD,D,1977-02-09,PLMSC,1977,89.62,72.86,345.0,166.0,255.5,LEO
9829,MOLNIYA 2-17,CIS,PAYLOAD,D,1977-02-11,PLMSC,1977,90.56,61.43,534.0,70.0,302.0,LEO
9833,COSMOS 893,CIS,PAYLOAD,D,1977-02-15,PLMSC,1977,87.41,73.87,161.0,132.0,146.5,LEO
9846,COSMOS 894,CIS,PAYLOAD,,1977-02-21,PLMSC,1977,104.79,82.94,1006.0,963.0,984.5,LEO
9853,COSMOS 895,CIS,PAYLOAD,D,1977-02-26,PLMSC,1977,87.56,81.13,158.0,149.0,153.5,LEO
9857,COSMOS 896,CIS,PAYLOAD,D,1977-03-03,PLMSC,1977,89.58,72.89,332.0,175.0,253.5,LEO
9860,COSMOS 897,CIS,PAYLOAD,D,1977-03-10,PLMSC,1977,90.3,72.84,410.0,168.0,289.0,LEO
9863,OPS 4915,US,PAYLOAD,D,1977-03-13,AFWTR,1977,88.96,96.43,322.0,125.0,223.5,LEO
9871,COSMOS 898,CIS,PAYLOAD,D,1977-03-17,PLMSC,1977,88.81,81.35,221.0,210.0,215.5,LEO
9883,COSMOS 899,CIS,PAYLOAD,D,1977-03-24,PLMSC,1977,88.26,74.02,192.0,185.0,188.5,LEO
9898,COSMOS 900,CIS,PAYLOAD,D,1977-03-29,PLMSC,1977,87.63,82.91,167.0,147.0,157.0,LEO
9903,METEOR 1-27,CIS,PAYLOAD,,1977-04-05,PLMSC,1977,102.22,81.27,892.0,836.0,864.0,LEO
9905,COSMOS 901,CIS,PAYLOAD,D,1977-04-05,PLMSC,1977,88.08,70.96,201.0,159.0,180.0,LEO
9908,COSMOS 902,CIS,PAYLOAD,D,1977-04-07,PLMSC,1977,89.01,81.39,281.0,170.0,225.5,LEO
9911,COSMOS 903,CIS,PAYLOAD,D,1977-04-11,PLMSC,1977,95.63,62.33,996.0,102.0,549.0,LEO
9930,COSMOS 904,CIS,PAYLOAD,D,1977-04-20,TYMSC,1977,89.67,71.37,315.0,201.0,258.0,LEO
9937,COSMOS 905,CIS,PAYLOAD,D,1977-04-26,PLMSC,1977,89.12,67.12,295.0,166.0,230.5,LEO
9938,COSMOS 906,CIS,PAYLOAD,D,1977-04-27,KYMSC,1977,88.95,50.63,230.0,215.0,222.5,LEO
9941,MOLNIYA 3-7,CIS,PAYLOAD,D,1977-04-28,PLMSC,1977,92.42,61.49,715.0,71.0,393.0,LEO
9944,COSMOS 907,CIS,PAYLOAD,D,1977-05-05,PLMSC,1977,89.44,62.8,330.0,164.0,247.0,LEO
10007,COSMOS 908,CIS,PAYLOAD,D,1977-05-17,TYMSC,1977,88.76,51.79,257.0,169.0,213.0,LEO
10010,COSMOS 909,CIS,PAYLOAD,,1977-05-19,PLMSC,1977,117.04,65.86,2105.0,990.0,1547.5,LEO
10014,COSMOS 910,CIS,PAYLOAD,D,1977-05-23,TYMSC,1977,91.0,65.1,506.0,149.0,327.5,LEO
10019,COSMOS 911,CIS,PAYLOAD,,1977-05-25,PLMSC,1977,104.7,82.95,998.0,963.0,980.5,LEO
10021,COSMOS 912,CIS,PAYLOAD,D,1977-05-26,PLMSC,1977,88.83,81.36,222.0,211.0,216.5,LEO
10028,COSMOS 913,CIS,PAYLOAD,D,1977-05-30,PLMSC,1977,88.06,74.01,181.0,176.0,178.5,LEO
10030,COSMOS 914,CIS,PAYLOAD,D,1977-05-31,TYMSC,1977,89.49,65.01,298.0,201.0,249.5,LEO
10033,OPS 5644 (DMSP 5D-1 F2),US,PAYLOAD,-,1977-06-05,AFWTR,1977,100.61,99.15,814.0,761.0,787.5,LEO
10038,COSMOS 915,CIS,PAYLOAD,D,1977-06-08,PLMSC,1977,89.39,62.81,316.0,172.0,244.0,LEO
10040,COSMOS 916,CIS,PAYLOAD,D,1977-06-10,PLMSC,1977,89.92,62.8,295.0,246.0,270.5,LEO
10059,COSMOS 917,CIS,PAYLOAD,D,1977-06-16,PLMSC,1977,92.24,61.8,587.0,182.0,384.5,LEO
10064,SIGNE 3,FR,PAYLOAD,D,1977-06-17,KYMSC,1977,87.87,50.62,169.0,169.0,169.0,LEO
10065,COSMOS 918,CIS,PAYLOAD,D,1977-06-17,TYMSC,1977,87.69,65.07,198.0,123.0,160.5,LEO
10070,COSMOS 919,CIS,PAYLOAD,D,1977-06-18,PLMSC,1977,87.75,70.99,177.0,150.0,163.5,LEO
10086,COSMOS 920,CIS,PAYLOAD,D,1977-06-22,TYMSC,1977,89.14,64.99,296.0,169.0,232.5,LEO
10092,MOLNIYA 1-37,CIS,PAYLOAD,D,1977-06-24,TYMSC,1977,88.84,62.61,343.0,91.0,217.0,LEO
10095,COSMOS 921,CIS,PAYLOAD,,1977-06-24,PLMSC,1977,96.25,75.83,604.0,553.0,578.5,LEO
10111,OPS 4800,US,PAYLOAD,D,1977-06-27,AFWTR,1977,88.52,96.87,246.0,157.0,201.5,LEO
10113,METEOR 1-28,CIS,PAYLOAD,D,1977-06-29,TYMSC,1977,87.4,97.29,150.0,142.0,146.0,LEO
10115,COSMOS 922,CIS,PAYLOAD,D,1977-06-30,PLMSC,1977,89.41,62.81,289.0,202.0,245.5,LEO
10120,COSMOS 923,CIS,PAYLOAD,,1977-07-01,PLMSC,1977,100.5,74.05,791.0,774.0,782.5,LEO
10129,COSMOS 924,CIS,PAYLOAD,D,1977-07-04,PLMSC,1977,87.53,73.99,156.0,148.0,152.0,LEO
10134,COSMOS 925,CIS,PAYLOAD,D,1977-07-07,PLMSC,1977,87.67,81.17,165.0,153.0,159.0,LEO
10137,COSMOS 926,CIS,PAYLOAD,,1977-07-08,PLMSC,1977,104.91,82.94,1015.0,966.0,990.5,LEO
10139,COSMOS 927,CIS,PAYLOAD,D,1977-07-12,PLMSC,1977,89.51,72.88,353.0,147.0,250.0,LEO
10141,COSMOS 928,CIS,PAYLOAD,,1977-07-13,PLMSC,1977,104.58,82.97,1003.0,947.0,975.0,LEO
10146,COSMOS 929,CIS,PAYLOAD,D,1977-07-17,TYMSC,1977,93.43,51.58,448.0,437.0,442.5,LEO
10149,COSMOS 930,CIS,PAYLOAD,D,1977-07-19,PLMSC,1977,88.44,73.98,203.0,191.0,197.0,LEO
10153,COSMOS 932,CIS,PAYLOAD,D,1977-07-20,TYMSC,1977,89.15,65.02,319.0,146.0,232.5,LEO
10157,COSMOS 933,CIS,PAYLOAD,D,1977-07-22,PLMSC,1977,88.55,65.82,205.0,201.0,203.0,LEO
10164,COSMOS 934,CIS,PAYLOAD,D,1977-07-27,PLMSC,1977,89.56,62.81,334.0,171.0,252.5,LEO
10168,COSMOS 935,CIS,PAYLOAD,D,1977-07-29,PLMSC,1977,89.01,81.33,240.0,211.0,225.5,LEO
10172,COSMOS 936,CIS,PAYLOAD,D,1977-08-03,PLMSC,1977,90.51,62.8,384.0,216.0,300.0,LEO
10217,HEAO 1,US,PAYLOAD,D,1977-08-12,AFETR,1977,87.63,22.74,157.0,157.0,157.0,LEO
10278,COSMOS 937,CIS,PAYLOAD,D,1977-08-24,TYMSC,1977,88.72,65.02,218.0,204.0,211.0,LEO
10281,COSMOS 938,CIS,PAYLOAD,D,1977-08-24,PLMSC,1977,88.87,62.81,286.0,150.0,218.0,LEO
10282,COSMOS 939,CIS,PAYLOAD,,1977-08-24,PLMSC,1977,114.81,74.02,1461.0,1432.0,1446.5,LEO
10286,COSMOS 940,CIS,PAYLOAD,,1977-08-24,PLMSC,1977,114.39,74.02,1462.0,1393.0,1427.5,LEO
10287,COSMOS 941,CIS,PAYLOAD,,1977-08-24,PLMSC,1977,114.6,74.03,1462.0,1413.0,1437.5,LEO
10288,COSMOS 942,CIS,PAYLOAD,,1977-08-24,PLMSC,1977,115.92,74.02,1532.0,1462.0,1497.0,LEO
10289,COSMOS 943,CIS,PAYLOAD,,1977-08-24,PLMSC,1977,115.01,74.03,1462.0,1449.0,1455.5,LEO
10290,COSMOS 944,CIS,PAYLOAD,,1977-08-24,PLMSC,1977,115.23,74.03,1470.0,1461.0,1465.5,LEO
10291,COSMOS 945,CIS,PAYLOAD,,1977-08-24,PLMSC,1977,115.45,74.02,1491.0,1461.0,1476.0,LEO
10292,COSMOS 946,CIS,PAYLOAD,,1977-08-24,PLMSC,1977,115.67,74.03,1510.0,1462.0,1486.0,LEO
10299,COSMOS 947,CIS,PAYLOAD,D,1977-08-27,PLMSC,1977,89.62,72.84,312.0,199.0,255.5,LEO
10315,MOLNIYA 1-38,CIS,PAYLOAD,D,1977-08-30,PLMSC,1977,91.54,62.72,613.0,87.0,350.0,LEO
10319,COSMOS 948,CIS,PAYLOAD,D,1977-09-02,PLMSC,1977,88.75,81.35,218.0,208.0,213.0,LEO
10326,COSMOS 949,CIS,PAYLOAD,D,1977-09-06,PLMSC,1977,89.1,62.79,295.0,165.0,230.0,LEO
10351,COSMOS 950,CIS,PAYLOAD,D,1977-09-13,PLMSC,1977,89.15,62.81,266.0,199.0,232.5,LEO
10352,COSMOS 951,CIS,PAYLOAD,,1977-09-13,PLMSC,1977,104.78,82.97,1009.0,959.0,984.0,LEO
10358,COSMOS 952,CIS,PAYLOAD,,1977-09-16,TYMSC,1977,104.07,64.93,974.0,928.0,951.0,LEO
10359,COSMOS 953,CIS,PAYLOAD,D,1977-09-16,PLMSC,1977,89.39,62.81,337.0,152.0,244.5,LEO
10361,COSMOS 954,CIS,PAYLOAD,D,1977-09-18,TYMSC,1977,87.44,64.95,154.0,142.0,148.0,LEO
10362,COSMOS 955,CIS,PAYLOAD,D,1977-09-20,PLMSC,1977,87.11,81.17,138.0,125.0,131.5,LEO
10374,OPS 7471,US,PAYLOAD,D,1977-09-23,AFWTR,1977,88.72,96.48,297.0,125.0,211.0,LEO
10375,COSMOS 956,CIS,PAYLOAD,D,1977-09-24,PLMSC,1977,87.38,75.79,151.0,139.0,145.0,LEO
10376,INTERCOSMOS 17,CIS,PAYLOAD,D,1977-09-24,PLMSC,1977,87.32,82.91,147.0,136.0,141.5,LEO
10382,SALYUT 6,CIS,PAYLOAD,D,1977-09-29,TYMSC,1977,89.95,51.62,321.0,222.0,271.5,LEO
10385,COSMOS 957,CIS,PAYLOAD,D,1977-09-30,TYMSC,1977,89.11,64.97,301.0,160.0,230.5,LEO
10401,SOYUZ 25,CIS,PAYLOAD,D,1977-10-09,TYMSC,1977,91.35,51.62,352.0,329.0,340.5,LEO
10403,COSMOS 958,CIS,PAYLOAD,D,1977-10-11,PLMSC,1977,92.28,62.82,421.0,352.0,386.5,LEO
10419,COSMOS 959,CIS,PAYLOAD,D,1977-10-21,PLMSC,1977,87.29,65.8,171.0,110.0,140.5,LEO
10430,COSMOS 960,CIS,PAYLOAD,D,1977-10-25,PLMSC,1977,87.32,74.0,148.0,135.0,141.5,LEO
10434,COSMOS 961,CIS,PAYLOAD,D,1977-10-26,TYMSC,1977,90.3,65.8,309.0,291.0,300.0,LEO
10457,TRANSAT,US,PAYLOAD,,1977-10-28,AFWTR,1977,106.75,89.64,1096.0,1056.0,1076.0,LEO
10459,COSMOS 962,CIS,PAYLOAD,,1977-10-28,PLMSC,1977,104.74,82.95,1004.0,960.0,982.0,LEO
10491,COSMOS 963,CIS,PAYLOAD,,1977-11-24,PLMSC,1977,109.29,82.93,1205.0,1182.0,1193.5,LEO
10498,COSMOS 964,CIS,PAYLOAD,D,1977-12-04,PLMSC,1977,89.57,72.88,343.0,164.0,253.5,LEO
10501,COSMOS 965,CIS,PAYLOAD,D,1977-12-08,PLMSC,1977,88.0,73.98,183.0,168.0,175.5,LEO
10502,OPS 8781,US,PAYLOAD,,1977-12-08,AFWTR,1977,102.38,63.33,1232.0,510.0,871.0,LEO
10506,SOYUZ 26,CIS,PAYLOAD,D,1977-12-10,TYMSC,1977,91.35,51.59,350.0,332.0,341.0,LEO
10508,OPS 4258,US,PAYLOAD,,1977-12-11,AFETR,1977,,,,,,
10510,COSMOS 966,CIS,PAYLOAD,D,1977-12-12,TYMSC,1977,89.36,65.03,286.0,200.0,243.0,LEO
10512,COSMOS 967,CIS,PAYLOAD,,1977-12-13,PLMSC,1977,104.72,65.84,997.0,966.0,981.5,LEO
10514,METEOR 2-3,CIS,PAYLOAD,,1977-12-14,PLMSC,1977,102.04,81.2,873.0,838.0,855.5,LEO
10520,COSMOS 968,CIS,PAYLOAD,,1977-12-16,PLMSC,1977,100.21,74.03,781.0,756.0,768.5,LEO
10527,COSMOS 969,CIS,PAYLOAD,D,1977-12-20,PLMSC,1977,89.7,62.81,358.0,162.0,260.0,LEO
10529,SS 1,US,PAYLOAD,,1977-12-08,AFWTR,1977,103.61,63.34,1325.0,533.0,929.0,LEO
10531,COSMOS 970,CIS,PAYLOAD,,1977-12-21,TYMSC,1977,105.89,65.85,1148.0,925.0,1036.5,LEO
10536,COSMOS 971,CIS,PAYLOAD,,1977-12-23,PLMSC,1977,104.85,82.93,1003.0,972.0,987.5,LEO
10539,COSMOS 972,CIS,PAYLOAD,,1977-12-27,PLMSC,1977,103.66,75.83,1152.0,711.0,931.5,LEO
10540,COSMOS 973,CIS,PAYLOAD,D,1977-12-27,TYMSC,1977,89.66,71.43,316.0,200.0,258.0,LEO
10544,SS 2,US,PAYLOAD,,1977-12-08,AFWTR,1977,103.54,63.34,1320.0,532.0,926.0,LEO
10554,COSMOS 974,CIS,PAYLOAD,D,1978-01-06,PLMSC,1978,89.4,62.81,316.0,173.0,244.5,LEO
10560,SOYUZ 27,CIS,PAYLOAD,D,1978-01-10,TYMSC,1978,91.17,51.63,338.0,326.0,332.0,LEO
10561,COSMOS 975,CIS,PAYLOAD,D,1978-01-10,PLMSC,1978,87.29,81.13,144.0,136.0,140.0,LEO
10581,COSMOS 976,CIS,PAYLOAD,,1978-01-10,PLMSC,1978,115.08,74.03,1463.0,1456.0,1459.5,LEO
10584,COSMOS 977,CIS,PAYLOAD,,1978-01-10,PLMSC,1978,114.47,74.03,1463.0,1400.0,1431.5,LEO
10585,COSMOS 978,CIS,PAYLOAD,,1978-01-10,PLMSC,1978,114.68,74.03,1464.0,1418.0,1441.0,LEO
10586,COSMOS 979,CIS,PAYLOAD,,1978-01-10,PLMSC,1978,114.88,74.03,1463.0,1437.0,1450.0,LEO
10587,COSMOS 980,CIS,PAYLOAD,,1978-01-10,PLMSC,1978,115.3,74.04,1475.0,1463.0,1469.0,LEO
10588,COSMOS 981,CIS,PAYLOAD,,1978-01-10,PLMSC,1978,115.53,74.03,1495.0,1464.0,1479.5,LEO
10589,COSMOS 982,CIS,PAYLOAD,,1978-01-10,PLMSC,1978,115.74,74.03,1516.0,1463.0,1489.5,LEO
10590,COSMOS 983,CIS,PAYLOAD,,1978-01-10,PLMSC,1978,115.99,74.03,1537.0,1464.0,1500.5,LEO
10592,COSMOS 984,CIS,PAYLOAD,D,1978-01-13,PLMSC,1978,89.34,62.81,282.0,202.0,242.0,LEO
10594,SS 3,US,PAYLOAD,,1977-12-08,AFWTR,1977,102.69,63.33,1259.0,513.0,886.0,LEO
10599,COSMOS 985,CIS,PAYLOAD,,1978-01-17,PLMSC,1978,104.58,82.94,1013.0,936.0,974.5,LEO
10603,PROGRESS 1,CIS,PAYLOAD,D,1978-01-20,TYMSC,1978,91.21,51.63,344.0,324.0,334.0,LEO
10605,MOLNIYA 3-9,CIS,PAYLOAD,D,1978-01-24,PLMSC,1978,99.92,63.08,1419.0,90.0,754.5,LEO
10607,COSMOS 986,CIS,PAYLOAD,D,1978-01-24,TYMSC,1978,88.89,65.01,275.0,164.0,219.5,LEO
10611,FSW-0 3,PRC,PAYLOAD,D,1978-01-26,JSC,1978,87.61,57.02,180.0,133.0,156.5,LEO
10639,COSMOS 987,CIS,PAYLOAD,D,1978-01-31,PLMSC,1978,88.83,62.8,279.0,154.0,216.5,LEO
10666,COSMOS 988,CIS,PAYLOAD,D,1978-02-08,PLMSC,1978,89.69,72.84,322.0,197.0,259.5,LEO
10672,COSMOS 989,CIS,PAYLOAD,D,1978-02-14,TYMSC,1978,88.92,65.04,279.0,163.0,221.0,LEO
10674,UME-2 (ISS-B),JPN,PAYLOAD,-,1978-02-16,TANSC,1978,107.17,69.36,1217.0,974.0,1095.5,LEO
10676,COSMOS 990,CIS,PAYLOAD,,1978-02-17,PLMSC,1978,100.2,74.04,781.0,755.0,768.0,LEO
10688,OPS 6031,US,PAYLOAD,,1978-02-25,AFWTR,1978,,,,,,
10692,COSMOS 991,CIS,PAYLOAD,,1978-02-28,PLMSC,1978,104.61,82.98,1002.0,950.0,976.0,LEO
10694,SOYUZ 28,CIS,PAYLOAD,D,1978-03-02,TYMSC,1978,91.41,51.62,353.0,335.0,344.0,LEO
10696,MOLNIYA 1-39,CIS,PAYLOAD,D,1978-03-02,PLMSC,1978,105.0,61.76,1823.0,165.0,994.0,LEO
10699,COSMOS 992,CIS,PAYLOAD,D,1978-03-04,TYMSC,1978,89.54,71.33,305.0,198.0,251.5,LEO
10702,LANDSAT 3,US,PAYLOAD,-,1978-03-05,AFWTR,1978,103.08,99.03,916.0,893.0,904.5,LEO
10703,OSCAR 8 (AO-8),US,PAYLOAD,-,1978-03-05,AFWTR,1978,102.88,99.31,896.0,893.0,894.5,LEO
10725,COSMOS 993,CIS,PAYLOAD,D,1978-03-10,PLMSC,1978,89.25,72.85,310.0,165.0,237.5,LEO
10731,COSMOS 994,CIS,PAYLOAD,,1978-03-15,PLMSC,1978,104.85,82.93,1003.0,972.0,987.5,LEO
10733,OPS 0460,US,PAYLOAD,D,1978-03-16,AFWTR,1978,88.26,96.3,218.0,159.0,188.5,LEO
10734,OPS 7858,US,PAYLOAD,,1978-03-16,AFWTR,1978,,,,,,
10735,COSMOS 995,CIS,PAYLOAD,D,1978-03-17,PLMSC,1978,88.69,81.34,214.0,206.0,210.0,LEO
10744,COSMOS 996,CIS,PAYLOAD,,1978-03-28,PLMSC,1978,104.6,82.92,1004.0,947.0,975.5,LEO
10770,COSMOS 997,CIS,PAYLOAD,D,1978-03-30,TYMSC,1978,,,,,,
10771,COSMOS 998,CIS,PAYLOAD,D,1978-03-30,TYMSC,1978,,,,,,
10773,COSMOS 999,CIS,PAYLOAD,D,1978-03-30,TYMSC,1978,89.54,71.39,320.0,183.0,251.5,LEO
10776,COSMOS 1000,CIS,PAYLOAD,,1978-03-31,PLMSC,1978,104.68,82.95,1006.0,954.0,980.0,LEO
10783,COSMOS 1001,CIS,PAYLOAD,D,1978-04-04,TYMSC,1978,90.67,51.62,313.0,302.0,307.5,LEO
10785,COSMOS 1002,CIS,PAYLOAD,D,1978-04-06,TYMSC,1978,89.13,65.04,265.0,197.0,231.0,LEO
10811,COSMOS 1003,CIS,PAYLOAD,D,1978-04-20,PLMSC,1978,89.11,62.81,301.0,160.0,230.5,LEO
10818,HCMM,US,PAYLOAD,D,1978-04-26,AFWTR,1978,87.18,97.63,139.0,130.0,134.5,LEO
10820,OPS 6182 (DMSP 5D-1 F3),US,PAYLOAD,-,1978-05-01,AFWTR,1978,100.16,98.46,773.0,759.0,766.0,LEO
10846,COSMOS 1004,CIS,PAYLOAD,D,1978-05-05,PLMSC,1978,89.19,62.81,271.0,199.0,235.0,LEO
10860,COSMOS 1005,CIS,PAYLOAD,D,1978-05-12,PLMSC,1978,87.25,81.18,144.0,133.0,138.5,LEO
10862,COSMOS 1006,CIS,PAYLOAD,D,1978-05-12,PLMSC,1978,87.9,65.82,175.0,166.0,170.5,LEO
10895,COSMOS 1007,CIS,PAYLOAD,D,1978-05-16,PLMSC,1978,89.46,72.84,332.0,164.0,248.0,LEO
10898,COSMOS 1008,CIS,PAYLOAD,D,1978-05-17,PLMSC,1978,89.64,74.01,262.0,251.0,256.5,LEO
10904,COSMOS 1009,CIS,PAYLOAD,D,1978-05-19,TYMSC,1978,108.63,65.87,1362.0,965.0,1163.5,LEO
10915,COSMOS 1010,CIS,PAYLOAD,D,1978-05-23,PLMSC,1978,88.66,81.37,212.0,204.0,208.0,LEO
