Mission name,Organisation,Nation,Type (U/mass),Launch date,Status,Mission description,Photo
Mission name,Organisation,Nation,Type (U/mass),Launch date,Status,Mission description,Photo
"BEESAT-12 (TUBSAT-20, PiNaSys II)",Technical University of Berlin,Germany,0.25U,2019-07-05,"Operational, ?",Pi­co­satel­lite swarm mis­sion of 0.25U CubeSats.,
"BEESAT-13 (TUBSAT-21, PiNaSys II)",Technical University of Berlin,Germany,0.25U,2019-07-05,Operational,Pi­co­satel­lite swarm mis­sion of 0.25U CubeSats.,
D-Star One EXOCONNECT,German Orbital Systems,Germany,3U,2019-07-05,"Reentered, Operational",Demonstrate CubeSat platform technologies and ADS-B receiver.,
D-Star One LightSat,German Orbital Systems,Germany,3U,2019-07-05,"Reentered, Operational",Demonstrate CubeSat platform technologies and ADS-B receiver.,
"El Camino Real (Momentus X1, MX-1, Momentus Flight Experiment 1)",Momentus,US,16U,2019-07-05,Operational,Demonstration of water based microwave electrothermal propulsion.,
JAISAT-1,RAST (Radio Amateur Society of Thailand),Thailand,3U,2019-07-05,"Reentered, Operational","Linear transponder for SSB/CW communications, APRS, a packet bulletin board system (PBBS) and a HD camera for imaging.",
"Lemur-2 100 Morag (FM101, LEMR2126)",Spire,US,3U,2019-07-05,"Reentered, Operational","Constellation for GPS-RO weather data, AIS and ADS-B.",
Lemur-2 101 Wanli (FM102),Spire,US,3U,2019-07-05,"Reentered, Operational","Constellation for GPS-RO weather data, AIS and ADS-B.",
Lemur-2 102 Yndrd (FM103),Spire,US,3U,2019-07-05,"Reentered, Operational","Constellation for GPS-RO weather data, AIS and ADS-B.",
Lemur-2 103 EJatta (FM104),Spire,US,3U,2019-07-05,"Reentered, Operational","Constellation for GPS-RO weather data, AIS and ADS-B.",
Lemur-2 104 DustInTheWind (FM105),Spire,US,3U,2019-07-05,"Reentered, Operational","Constellation for GPS-RO weather data, AIS and ADS-B.",
Lemur-2 105 Alex-Maddy (FM106),Spire,US,3U,2019-07-05,"Reentered, Operational","Constellation for GPS-RO weather data, AIS and ADS-B.",
Lemur-2 106 LillyJo (FM107),Spire,US,3U,2019-07-05,"Reentered, Operational","Constellation for GPS-RO weather data, AIS and ADS-B.",
Lemur-2 107 GregRobinson (FM108),Spire,US,3U,2019-07-05,"Reentered, Operational","Constellation for GPS-RO weather data, AIS and ADS-B.",
Lucky-7,SkyFox Labs,Czechia,1U,2019-07-05,"Reentered, Operational",Demonstrate CubeSat platform technologies for deep space missions.,
"MOVE-IIb (MOVE-2B, Munich Orbital Verification Experiment)",Technical University of Munich (TUM),Germany,1U,2019-07-05,"Reentered, Semi-operational, ?",Detecting antiprotons in South Atlantic Anomaly and small improvements to spacecraft.,
"MTCube (ROBUSTA 1C, Memory Test CubeSat, MT-CUBE)",University of Montpellier,France,1U,2019-07-05,"Reentered, No signal",Testing memories for future space applications,
"NSLSat 1 (NSL-1, NSL 1)",BeetleSat (NSLComm),Israel,6U,2019-07-05,"Reentered, Operational",Demonstrator for SkyFi constellation. Test the deployable antenna and high power payload of 1 Gbps downlink.,
"SEAM-2.0 (Small Explorer for Advanced Missions, SEAM Reflight)",Royal Institute of Technology (KTH),Sweden,3U,2019-07-05,"Reentered, No signal",Demonstrate electromagnetically clean nanosatellite for various experiments. Reflight of SEAM.,
Sokrat,Moscow State University,Russia,3U,2019-07-05,Operational,,
SONATE,University of Würzburg,Germany,3U,2019-07-05,"Semi-operational, Was operational, ?",Demonstrate autonomous sensor and planning system and diagnostic system.,
"TTU101 (TTÜ101, Koit, TTUSat, MektorySAT-1)",Tallinn University of Technology,Estonia,1U,2019-07-05,"Reentered, Semi-operational, ?",Educational training and demonstrate CubeSat platform plus cameras and X-band communications.,
UTE-Ecuador (Ecudor-UTE),Universidad UTE (Universidad Tecnológica Equinoccial),Ecuador,3U,2019-07-05,"Was operational, ?",Space weather and ionospheric research mission.,
VDNH-80 (VDNKh),Moscow State University,Russia,3U,2019-07-05,"Reentered, Operational",,
"CAS-7B (Bei ligong 1 hao, BP 1, BP-1B, BIT Progress-OSCAR 102, BO-102, CAS 7B)",CAMSAT (Chinese Amateur Satellite Group),China,3 kg,2019-07-25,"Reentered, Operational",Spheriform of 500 mm diameter with a mass of 3kg and amateur radio missions.,
NARSSCube-2,National Authority for Remote Sensing and Space Sciences (NARSS),Egypt,1U,2019-07-25,"Reentered, Was operational, ?",Educational CubeSat to image the Earth in color.,
ORCA (SEOPS-ORCA),DARPA,US,6U,2019-07-25,"Reentered, Unknown",Technology demonstration for advancing Radio Frequency (RF).,
Quantum Radar 3 (SEOPS-Quantum Radar-3),SEOPS,US,2U,2019-07-25,"Reentered, Passive",Covered with optical reflectors to investigate Low Earth Orbit (LEO) satellite decay characteristics.,
"RFTSat 1 (Radio Frequency Tag Satellite, NNUSat-2)",Northwest Nazarene University,US,3U,2019-07-25,"Reentered, Unknown",Collect space weather data wirelessly from an energy harvesting RF tag.,
TDO (Technology Demonstration Orbiter),Air Force Research Laboratory (AFRL),US,12U,2019-08-08,"Reentered, Passive",First CubeSat in GTO. Test orbital debris tracking technologies.,
"Tianqi 2 (Apocalypse 2, Tianqi Zhangzhou hao)",Guodian Gaoke,China,6U,2019-08-17,"Reentered, Unknown",Demonstration mission for IoT constellation to launch 38 by end of 2020.,
"Xingshidai-5 (Star Age 5, MinoSpace MN10-02)",ADASPACE,China,9.3 kg,2019-08-17,"Reentered, Unknown","Earth observation. RGG, 10m resolution at 550 km altitude with 25 km swath.",
"BRO-ONE (BRO-1, BRO 1, Breizh Reconnaissance Orbiter)",Unseenlabs,France,6U,2019-08-18,Operational,Spectrum monitoring service. Maritime surveillance. Electromagnetic intelligence service.,
Pearl White 1,US Air Force Space Command,US,6U,2019-08-18,Operational,On-orbit testbed for emerging technologies.,
Pearl White 2,US Air Force Space Command,US,6U,2019-08-18,"Reentered, Operational",On-orbit testbed for emerging technologies.,
"XAIOXIANG-1 07 (Xiaoxiang 1-07, TY 1-07, XX-1 07, Zergling, Tianyi-14, TY-14)",Spacety,China,6U,2019-08-30,"Reentered, Operational",Testing systems for spaceborne air traffic management.,
"Taurus-1 (Jinniuzuo-1, Taurus Naxing, Jinniuzuo naxing, T9)","Ases Space (Shanghai ASES Spaceflight Technology, AES Space)",China,10 kg,2019-09-12,Operational,Amateur radio FM to Codec-2 transponder and solar sail for de-orbiting.,
AQT-D (Aqua Thruster-Demonstrator),University of Tokyo,Japan,3U,2019-09-24,"Reentered, Unknown, ?",Demonstration of a water resistojet propulsion system.,
NARSSCube-1 (EgyCubeSat-1),National Authority for Remote Sensing and Space Sciences (NARSS),Egypt,1U,2019-09-24,"Reentered, Was operational, ?",Educational CubeSat to image the Earth in monochromatic color.,
RWASAT-1 (Rwanda Satellite-1),Rwanda Utilities Regulatory Authority (RURA),Rwanda,3U,2019-09-24,"Reentered, Operational, ?",Developing space engineering capacity in Rwanda with cameras and IoT payload.,
PALISADE,Astro Digital,US,16U,2019-10-17,"Operational, ?","Technology demonstration satellite with propulsion system, communications system, and software developed by Advanced Solutions.",
AeroCube-14A (IMPACT),Aerospace Corporation,US,3U,2019-11-02,"Reentered, Operational, ?",Nanotechnology payloads to conduct modular experiments and other research.,
AeroCube-14B (IMPACT),Aerospace Corporation,US,3U,2019-11-02,"Reentered, Operational, ?",Nanotechnology payloads to conduct modular experiments and other research.,
AeroCube-15A (Rogue Alpha),Aerospace Corporation,US,3U,2019-11-02,"Reentered, Operational",Payload consists of a custom-designed telescope combined with a commercially available camera core.,
AeroCube-15B (Rogue Beta),Aerospace Corporation,US,3U,2019-11-02,"Reentered, Was operational",Payload consists of a custom-designed telescope combined with a commercially available camera core.,
"Argus-2 (Argus-02, SLU-05, SLU-03, MVP-Argus, Argus Reflight)",Saint Louis University,US,1U,2019-11-02,"Reentered, No signal","Design, develop, and test a reliable CubeSat bus capability for sensor and imaging missions.",
HARP (HyperAngular Rainbow Polarimeter),University of Maryland,US,3U,2019-11-02,"Reentered, Operational",Measure the microphysical properties of cloud water and ice particles and validate new polarimeter instrument.,
HuskySat-1 (OSCAR 107),University of Washington,US,3U,2019-11-02,"Reentered, Semi-operational, Was operational, ?",Demonstrate propulsion and high-speed transmission for a Moon mission.,
"Orbital Factory 2 (Orbital Factory II, OF-2, OF2)",University of Texas at El Paso,US,1U,2019-11-02,"Reentered, Operational",Test additive manufacturing utilizing conductive polymers to perform the simulated repair of a solar array junction in orbit.,
Phoenix CubeSat,Arizona State University,US,3U,2019-11-02,"Reentered, Semi-operational, Was operational",Thermal imaging of cities to study spatial and temporal changes.,
RadSat-u,Montana State University,US,3U,2019-11-02,"Reentered, Semi-operational, ?",Demonstrate computer architecture designed to mitigate radiation induced faults.,
SOCRATES (Signal of Opportunity CubeSat Ranging and Timing Experiment System ),University of Minnesota,US,3U,2019-11-02,"Reentered, No signal, ?",Advance a Gamma Ray Incidence Detector (GRID) sensor from TRL 5 to 7.,
SwampSat II (SwampSat-2),University of Florida,US,3U,2019-11-02,"Reentered, Operational",Test a boom and antenna spooling and deployment mechanism to support a matched very low frequency (VLF) antenna.,
"Xiaoxiang 1-08 (Dianfeng, TY 1-08, XX-1 08, XX1-08, Tianyi-15, TY-15)",Spacety,China,6U,2019-11-03,"Reentered, Operational","Main payloads are multi-spectral camera, propulsion unit from ThrustMe and laser communication modules.",
Flock-4p 1 (SuperDove),Planet Labs,US,3U,2019-11-27,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-4p 2 (SuperDove),Planet Labs,US,3U,2019-11-27,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-4p 3 (SuperDove),Planet Labs,US,3U,2019-11-27,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-4p 4 (SuperDove),Planet Labs,US,3U,2019-11-27,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-4p 5 (SuperDove),Planet Labs,US,3U,2019-11-27,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-4p 6 (SuperDove),Planet Labs,US,3U,2019-11-27,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-4p 7 (SuperDove),Planet Labs,US,3U,2019-11-27,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-4p 8 (SuperDove),Planet Labs,US,3U,2019-11-27,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-4p 9 (SuperDove),Planet Labs,US,3U,2019-11-27,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-4p 10 (SuperDove),Planet Labs,US,3U,2019-11-27,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-4p 11 (SuperDove),Planet Labs,US,3U,2019-11-27,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-4p 12 (SuperDove),Planet Labs,US,3U,2019-11-27,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Meshbed,Hedron (Analytical Space),US,3U,2019-11-27,"Reentered, Unknown",On-orbit testing of MITRE’s Frequency-scaled Ultra-wide Spectrum Element (FUSE) antenna.,
AzTechSat-1,Universitat Popular Autonoma del Estado de Puebla,Mexico,1U,2019-12-05,"Reentered, Operational",Communicates with the GlobalStar satellite constellation to improve the transit of data to Earth.,
"CIRiS (Compact Infrared Radiometer in Space, CIRIS-BATC)",Utah State University,US,6U,2019-12-05,"Reentered, Operational",Demonstration mission of an imaging radiometer instrument for the 7 to 13 um infrared wavelength range,
CryoCube 1 (CC 1),NASA Kennedy Space Center,US,3U,2019-12-05,"Reentered, Operational, ?",A CubeSat-scale testbed for cryogenic fluid management technologies.,
EdgeCube (EdgeSat),Sonoma State University,US,1U,2019-12-05,"Reentered, No signal, ?",Map Chlorophyll over the entire surface of the Earth on a ~100 km scale.,
MakerSat1 (MakerSat-1),Northwest Nazarene University,US,1U,2019-12-05,"Reentered, Operational","Printed, assembled, charged, tested, and deployed from the ISS.",
"Mini-Carb (MiniCarb, CNGB, CubeSat Next Generation Bus)",LLNL (Lawrene Livermore National Laboratory),US,6U,2019-12-05,"Reentered, Unknown",Measure atmospheric greenhouse gases using mini-Laser Heterodyne Radiometer.,
ORCA-8 (Unknown DARPA CubeSat),DARPA,US,6U,2019-12-05,"Reentered, Unknown","A CubeSat for DARPA, the U.S. military’s research and development arm, was also deployed from the Slingshot device.",
QARMAN (QB50 BE05),VKI (von Karman Institute),Belgium,3U,2019-12-05,"Reentered, Was operational",Demonstrate the usability of a CubeSat platform as an atmospheric entry vehicle.,
SORTIE (Scintillation Observations and Response of The Ionosphere to Electrodynamics),"Orion Space Solutions (ASTRA, Atmosphericc & Space Technology Research Associates)",US,6U,2019-12-05,"Reentered, Operational",Advance understanding of ionospheric irregularities and the roles of various drivers in their formation.,
"VPM (Very low frequency Particle Mapper, Very Low Frequency Propagation Mapper, VLF Wave and Particle Precipitation Mapper)",Air Force Research Laboratory (AFRL),US,6U,2019-12-05,"Reentered, Was operational",Critical augmentation for the AFRL Demonstration and Science Experiment (DSX) satellite.,
"ATL-1 (Advanced Technology of Laser, Magyar-OSCAR 106, MO-106)",ATL (Advanced Technology of Laser),Hungary,PocketQube 2p,2019-12-06,"Reentered, Operational",Testing a new thermal isolation material in space. Thermal insulator material experiment & DVB-T band spectrum monitoring.,
FossaSat-1,Fossa Systems,Spain,PocketQube 1p,2019-12-06,"Reentered, Semi-operational",Testing of a new experimental RF chirp modulation called LoRa.,
"NOOR 1-A (NOOR1-A, Unicorn-2B)",Stara Space,US,PocketQube 3p,2019-12-06,"Reentered, No signal",Proof of concept for an eventual constellation,
"NOOR 1-B (NOOR1-B, Unicorn-2C)",Stara Space,US,PocketQube 3p,2019-12-06,"Reentered, Was semi-operational, ?",Proof of concept for an eventual constellation,
"SMOG-P (SMOG-1, BME-1, Magyar-OSCAR 105, MO-105)",Budapest University of Technology and Economics,Hungary,PocketQube 2p,2019-12-06,"Reentered, Operational",Spectrum monitoring payload to make a global map of spectrum usage.,
"TRSI Satellite (PQ Sat, TRSI, TRSI-Sat)",ACME AtronOmatic (MyRadar),Germany,PocketQube 1p,2019-12-06,"Reentered, No signal",Radio waterfall experiment and analyze RF reception capabilities from LEO.,
"Tianqi-4A (Tiange 4, Tianqi yi hao, Wenchang IOT-1, Apocalypse 4)",Guodian Gaoke,China,6U,2019-12-07,"Reentered, Unknown, ?",Demonstration mission for IoT constellation to launch 38 by end of 2020.,
"Tianqi-4B (Tiange 4, Tianqi yi hao, Wenchang IOT-1, Apocalypse 5)",Guodian Gaoke,China,6U,2019-12-07,"Reentered, Unknown",Demonstration mission for IoT constellation to launch 38 by end of 2020.,
"Tianyi-16 (TY-16, Double Star)",Spacety,China,6U,2019-12-07,"Reentered, Operational",Medium-resolution remote sensing satellites.,
"Tianyi-17 (TY-17, Double Star)",Spacety,China,6U,2019-12-07,"Reentered, Operational",Medium-resolution remote sensing satellites.,
"Commtrail (Tyvak-0092, NANOVA)",Elbit Systems,Israel,3U,2019-12-11,"Reentered, Operational, ?","UHF communication payload providing a direct satellite link for data, voice and text messaging for commercial constellation demonstration.",
"Duchifat-3 (Duchifat3, Hoopoe 3)",Herzliya Science Center,Israel,3U,2019-12-11,Operational,1) High-school students educational satellite (2) on-board camera for Earth imaging (3) amateur radio transponder and APRS digipeater.,
"Hera-1 (1HOPSat TD, IHOPSAT-TD, 1st-generation High Optical Performance Satellite)",Hera Systems,US,12U,2019-12-11,Unknown,Commercial constellation for Earth observation.,
Lemur-2 108 Pappy (FM109),Spire,US,3U,2019-12-11,"Reentered, Operational","Constellation for GPS-RO weather data, AIS and ADS-B.",
Lemur-2 109 HiMomAndDad (FM110),Spire,US,3U,2019-12-11,"Reentered, Operational","Constellation for GPS-RO weather data, AIS and ADS-B.",
Lemur-2 110 JpgSquared (FM111),Spire,US,3U,2019-12-11,"Reentered, Operational","Constellation for GPS-RO weather data, AIS and ADS-B.",
Lemur-2 111 TheoDosia (FM112),Spire,US,3U,2019-12-11,"Reentered, Operational","Constellation for GPS-RO weather data, AIS and ADS-B.",
"Pathfinder Risk Reduction (Tyvak-0129, PTHFDR, PTD-0, Pathfinder Technology Demonstrator, Pony Express 1)",NASA Ames Research Center,US,6U,2019-12-11,"Reentered, Operational",Demonstrating next-generation Tyvak 6U spacecraft and flying Pony Express hosted payload from Lockheed Martin.,
ANGELS (Argos Neo on a Generic Economical and Light Satellite),CNES,France,12U,2019-12-18,Operational,"Argos Neo instrument to collect and locate low-power messages sent by the 20,000 Argos transmitters operating around the globe.",
"EyeSat (EYE-SAT, EYESAT-NANO)",CNES,France,3U,2019-12-18,"Reentered, Operational",Astronomy mission to study the zodiacal light and imaging of the Milky Way.,
OPS-SAT (OPSSAT),ESA (European Space Agency),Austria,3U,2019-12-18,"Reentered, Operational",In-orbit test-bed by ESA for various on-board software applications and technologies.,
FloripaSat I (FloripaSat-1),Federal University of Santa Catarina,Brazil,1U,2019-12-20,Operational,Dual RF channel 70 MHz – 6 GHz Software Defined Radio (SDR) with on-board FPGA-based processing.,
"Tianyan-02 (Xingshidai-8, Kehuan shijie hao AI weixing, SciFi World AI satellite, MN10-03?)",ADASPACE,China,6U,2019-12-20,Unknown,Earth observation. The satellite apparently has a low res Earth video imager.,
DeMi (Deformable Mirror Demonstration),MIT (Massachusetts Institute of Technology),US,6U,2020-02-14,"Reentered, Operational",Characterize and calibrate the performance of a MEMS deformable mirror over a longduration on-orbit mission.,
TechEdSat-10 (TES-10),NASA Ames Research Center,US,3U,2020-02-14,"Reentered, Operational, ?","High temperature, accurate deorbit reentry nanosatellite.",
"Gundam (G-Satellite, G-Sat)",University of Tokyo,Japan,3U,2020-03-07,"Reentered, Unknown",Satellite to celebrate Tokyo 2020 Olympics carrying toy figures and taking photos of a screen with Earth in the background.,
"Lynk 04 (ULTP, Lynk CubeSat)",Lynk,US,6U,2020-03-07,"Reentered, Operational",Conduct the world’s first orbiting cell tower demonstrations for a space-based cellular network.,
"Quetzal-1 (Guatemala CubeSat, Guatesat-1, GTCube)",University of the Valley of Guatemala,Guatemala,1U,2020-03-07,"Reentered, Was operational",Educational training and take pictures of Earth plus amateur radio communications.,
"OrCa1 (Orbital Calibration, TDO-2, Technology Demonstration Orbiter, TDO 2 Spacecraft)",Georgia Institute of Technology (Georgia Tech),US,12U,2020-03-26,"Reentered, Passive",Second CubeSat in GTO. Test orbital debris tracking technologies.,
"NOUR 01 (NOOR, Noor 1)",Iran's Islamic Revolutionary Guards Corps (IRGC),Iran,6U,2020-04-24,"Reentered, Operational",Provides the Iranian elite force with the capability to monitor Earth from space.,
ANDESITE Mule (Ad-Hoc Network Demonstration for Extended Satellite-Based Inquiry and Other Team Endeavors),Boston University,US,6U,2020-06-13,"No signal, ?, Unknown",Deploys 8 small picosatellites to create space-based wireless network.,
ANDESITE Sensor Node 1,Boston University,US,0.38 kg,2020-06-13,"On spacecraft, ?",Small satellite with various sensors for distributed measurements deployed from ANDESITE.,
ANDESITE Sensor Node 2,Boston University,US,0.38 kg,2020-06-13,"On spacecraft, ?",Small satellite with various sensors for distributed measurements deployed from ANDESITE.,
ANDESITE Sensor Node 3,Boston University,US,0.38 kg,2020-06-13,"On spacecraft, ?",Small satellite with various sensors for distributed measurements deployed from ANDESITE.,
ANDESITE Sensor Node 4,Boston University,US,0.38 kg,2020-06-13,"On spacecraft, ?",Small satellite with various sensors for distributed measurements deployed from ANDESITE.,
ANDESITE Sensor Node 5,Boston University,US,0.38 kg,2020-06-13,"On spacecraft, ?",Small satellite with various sensors for distributed measurements deployed from ANDESITE.,
ANDESITE Sensor Node 6,Boston University,US,0.38 kg,2020-06-13,"On spacecraft, ?",Small satellite with various sensors for distributed measurements deployed from ANDESITE.,
ANDESITE Sensor Node 7,Boston University,US,0.38 kg,2020-06-13,"On spacecraft, ?",Small satellite with various sensors for distributed measurements deployed from ANDESITE.,
ANDESITE Sensor Node 8,Boston University,US,0.38 kg,2020-06-13,"On spacecraft, ?",Small satellite with various sensors for distributed measurements deployed from ANDESITE.,
RAAF M2 Pathfinder (M2PF),University of New South Wales (UNSW Canberra),Australia,3U,2020-06-13,Operational,Deliver to the RAAF AIS / ADS-B capability across the globe using COTS AIS and ADS-B systems.,
USA 301,National Reconnaissance Office (NRO),US,6U,2020-06-13,Unknown,"Suspected NRO CubeSats, but nothing is known and may be larger satellites.",
USA 302,National Reconnaissance Office (NRO),US,6U,2020-06-13,Unknown,"Suspected NRO CubeSats, but nothing is known and may be larger satellites.",
USA 303,National Reconnaissance Office (NRO),US,6U,2020-06-13,Unknown,"Suspected NRO CubeSats, but nothing is known and may be larger satellites.",
"BY-2 (BY70-2, Xibaipo, Bayi Kepu Weixing 2)g",China Center for Aerospace Science and Technology,China,2U,2020-07-03,"Reentered, Unknown",Amateur radio missions.,
Faraday-1,In-Space Missions,UK,6U,2020-07-04,Launch failure,Hosted payload opportunities for early service and technology demonstration.,
Flock-4e 1,Planet Labs,US,3U,2020-07-04,Launch failure,Constellation for optical Earth observation with 3-5m resolution.,
Flock-4e 2,Planet Labs,US,3U,2020-07-04,Launch failure,Constellation for optical Earth observation with 3-5m resolution.,
Flock-4e 3,Planet Labs,US,3U,2020-07-04,Launch failure,Constellation for optical Earth observation with 3-5m resolution.,
Flock-4e 4,Planet Labs,US,3U,2020-07-04,Launch failure,Constellation for optical Earth observation with 3-5m resolution.,
Flock-4e 5,Planet Labs,US,3U,2020-07-04,Launch failure,Constellation for optical Earth observation with 3-5m resolution.,
"Tyvak-0172 (SIRION-1, EchoStar 1, Helios 2)",EchoStar,US,6U,2020-08-30,"Semi-operational, ?",Two tiny S-band satellites to jumpstart a low-Earth-orbit constellation using spectrum gained through its acquisition of Helios Wire.,
AMICal Sat (AMICALSAT),CSUG-IPAG (Univ. Grenoble Alpes),France,2U,2020-09-03,"Reentered, Operational",Observation of the northern and southern lights. Auroral Sparse RGB imaging. Limb and Nadir sighting.,
"DIDO-3 (Dido-1, SpacePharma)",SpacePharma,Israel,3U,2020-09-03,"Reentered, Operational",Carry the first generation of their mGnify lab to conduct biochemical experiments in microgravity.,
Flock-4v 1,Planet Labs,US,3U,2020-09-03,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-4v 2,Planet Labs,US,3U,2020-09-03,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-4v 3,Planet Labs,US,3U,2020-09-03,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-4v 4,Planet Labs,US,3U,2020-09-03,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-4v 5,Planet Labs,US,3U,2020-09-03,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-4v 6,Planet Labs,US,3U,2020-09-03,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-4v 7,Planet Labs,US,3U,2020-09-03,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-4v 8,Planet Labs,US,3U,2020-09-03,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-4v 9,Planet Labs,US,3U,2020-09-03,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-4v 10,Planet Labs,US,3U,2020-09-03,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-4v 11,Planet Labs,US,3U,2020-09-03,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-4v 12,Planet Labs,US,3U,2020-09-03,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-4v 13,Planet Labs,US,3U,2020-09-03,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-4v 14,Planet Labs,US,3U,2020-09-03,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-4v 15,Planet Labs,US,3U,2020-09-03,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-4v 16,Planet Labs,US,3U,2020-09-03,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-4v 17,Planet Labs,US,3U,2020-09-03,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
Flock-4v 18,Planet Labs,US,3U,2020-09-03,"Reentered, Operational",Constellation for optical Earth observation with 3-5m resolution.,
