NORAD_CAT_ID,OBJECT_NAME,OWNER,OBJECT_TYPE,OPS_STATUS_CODE,LAUNCH_DATE,LAUNCH_YEAR,AGE_YEARS,ALTITUDE_MEAN_KM,INCLINATION,APOGEE,PERIGEE,PERIOD,ORBIT_CLASS,LAUNCH_MASS_KG,MASS_SOURCE,EXPECTED_LIFETIME_YEARS,CONTRACTOR_TIER,OPERATOR_TIER,PURPOSE,DATA_COMPLETENESS_SCORE,MASS_ESTIMATED,TIER_INFERRED,PURPOSE_INFERRED,LIFETIME_ESTIMATED
31117,EGYPTSAT 1,EGYP,PAYLOAD,-,2007-04-17,2007,18.494182067077343,633.0,98.02,636.0,630.0,97.37,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
31118,SAUDISAT 3,SAUD,PAYLOAD,+,2007-04-17,2007,18.494182067077343,657.5,98.11,667.0,648.0,97.88,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
31119,SAUDICOMSAT 7,SAUD,PAYLOAD,+,2007-04-17,2007,18.494182067077343,675.5,98.34,714.0,637.0,98.25,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
31121,SAUDICOMSAT 6,SAUD,PAYLOAD,+,2007-04-17,2007,18.494182067077343,686.5,98.37,738.0,635.0,98.49,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
31122,CSTB 1,US,PAYLOAD,-,2007-04-17,2007,18.494182067077343,656.5,98.4,703.0,610.0,97.86,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
31124,SAUDICOMSAT 5,SAUD,PAYLOAD,+,2007-04-17,2007,18.494182067077343,669.0,98.31,702.0,636.0,98.12,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
31125,SAUDICOMSAT 3,SAUD,PAYLOAD,+,2007-04-17,2007,18.494182067077343,661.0,98.28,689.0,633.0,97.96,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
31126,MAST,US,PAYLOAD,-,2007-04-17,2007,18.494182067077343,687.0,98.39,746.0,628.0,98.5,LEO,3.99,CUBESAT_U,2,3,3,Technology Demo,80,False,True,False,True
31127,SAUDICOMSAT 4,SAUD,PAYLOAD,+,2007-04-17,2007,18.494182067077343,680.0,98.36,725.0,635.0,98.36,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
31128,LIBERTAD-1,COL,PAYLOAD,-,2007-04-17,2007,18.494182067077343,684.0,98.4,745.0,623.0,98.44,LEO,1.33,CUBESAT_U,2,3,3,Science,80,False,True,False,True
31129,CP3,US,PAYLOAD,-,2007-04-17,2007,18.494182067077343,677.5,98.42,737.0,618.0,98.31,LEO,1.33,CUBESAT_U,2,3,3,Communications,80,False,True,False,True
31130,CAPE-1,US,PAYLOAD,-,2007-04-17,2007,18.494182067077343,681.0,98.41,741.0,621.0,98.37,LEO,1.33,CUBESAT_U,2,3,3,Communications,80,False,True,False,True
31132,CP4,US,PAYLOAD,-,2007-04-17,2007,18.494182067077343,675.0,98.41,727.0,623.0,98.25,LEO,1.33,CUBESAT_U,2,3,3,Science,80,False,True,False,True
31133,AEROCUBE 2,US,PAYLOAD,-,2007-04-17,2007,18.494182067077343,675.0,98.41,727.0,623.0,98.24,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
31135,AGILE,IT,PAYLOAD,D,2007-04-23,2007,18.477754962354553,197.0,2.46,199.0,195.0,88.44,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
31304,AIM,US,PAYLOAD,D,2007-04-25,2007,18.472279260780287,313.0,97.88,318.0,308.0,90.78,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
31393,PROGRESS-M 60,CIS,PAYLOAD,D,2007-05-12,2007,18.425735797399042,332.5,51.63,345.0,320.0,91.19,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
31490,YAOGAN-2,PRC,PAYLOAD,+,2007-05-25,2007,18.390143737166323,622.5,98.29,638.0,607.0,97.15,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
31571,GLOBALSTAR M065,GLOB,PAYLOAD,-,2007-05-29,2007,18.379192334017795,1414.5,51.99,1422.0,1407.0,114.1,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
31573,GLOBALSTAR M069,GLOB,PAYLOAD,+,2007-05-29,2007,18.379192334017795,1577.5,52.0,1579.0,1576.0,117.7,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
31574,GLOBALSTAR M072,GLOB,PAYLOAD,+,2007-05-29,2007,18.379192334017795,1718.5,51.99,1720.0,1717.0,120.84,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
31576,GLOBALSTAR M071,GLOB,PAYLOAD,-,2007-05-29,2007,18.379192334017795,1600.0,52.01,1601.0,1599.0,118.2,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
31595,COSMOS 2427,CIS,PAYLOAD,D,2007-06-07,2007,18.354551676933607,262.0,67.13,347.0,177.0,89.75,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
31598,COSMO-SKYMED 1,IT,PAYLOAD,+,2007-06-08,2007,18.351813826146476,582.0,97.89,583.0,581.0,96.32,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
31600,STS 117,US,PAYLOAD,D,2007-06-08,2007,18.351813826146476,344.0,51.63,354.0,334.0,91.42,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
31601,OFEQ 7,ISRA,PAYLOAD,D,2007-06-10,2007,18.34633812457221,516.5,141.8,580.0,453.0,95.0,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
31698,TERRASAR-X,GER,PAYLOAD,+,2007-06-15,2007,18.33264887063655,508.5,97.45,510.0,507.0,94.79,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Earth Observation,40,True,True,True,True
31701,USA 194,US,PAYLOAD,+,2007-06-15,2007,18.33264887063655,1106.0,63.38,1433.0,779.0,107.39,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
31792,COSMOS 2428,CIS,PAYLOAD,+,2007-06-29,2007,18.2943189596167,849.5,70.94,851.0,848.0,101.92,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
31797,SAR-LUPE 2,GER,PAYLOAD,+,2007-07-02,2007,18.286105407255306,484.5,98.1,491.0,478.0,94.3,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32001,PROGRESS-M 61,CIS,PAYLOAD,D,2007-08-02,2007,18.20123203285421,330.0,51.64,335.0,325.0,91.13,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32008,STS 118,US,PAYLOAD,D,2007-08-08,2007,18.184804928131417,342.5,51.63,348.0,337.0,91.38,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32052,COSMOS 2429,CIS,PAYLOAD,-,2007-09-11,2007,18.091718001368925,981.5,82.98,1009.0,954.0,104.72,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32058,FOTON-M 3,CIS,PAYLOAD,D,2007-09-14,2007,18.083504449007528,269.0,62.94,280.0,258.0,89.88,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32060,WORLDVIEW-1 (WV-1),US,PAYLOAD,+,2007-09-18,2007,18.072553045859,491.5,97.38,493.0,490.0,94.44,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Earth Observation,40,True,True,True,True
32062,CBERS 2B,CHBZ,PAYLOAD,-,2007-09-19,2007,18.069815195071868,754.5,98.36,777.0,732.0,99.91,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32256,SOYUZ-TMA 11,CIS,PAYLOAD,D,2007-10-10,2007,18.012320328542096,337.0,51.64,338.0,336.0,91.28,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32263,GLOBALSTAR M067,GLOB,PAYLOAD,-,2007-10-20,2007,17.984941820670773,1504.0,51.97,1505.0,1503.0,116.07,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32264,GLOBALSTAR M070,GLOB,PAYLOAD,-,2007-10-20,2007,17.984941820670773,1413.5,51.97,1414.0,1413.0,114.08,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32265,GLOBALSTAR M066,GLOB,PAYLOAD,+,2007-10-20,2007,17.984941820670773,1547.5,51.96,1551.0,1544.0,117.04,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32266,GLOBALSTAR M068,GLOB,PAYLOAD,-,2007-10-20,2007,17.984941820670773,1411.0,51.99,1412.0,1410.0,114.03,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32268,COSMOS 2430,CIS,PAYLOAD,D,2007-10-23,2007,17.976728268309376,566.0,61.79,1066.0,66.0,95.98,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32272,STS 120,US,PAYLOAD,D,2007-10-23,2007,17.976728268309376,286.5,51.64,339.0,234.0,90.25,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32283,SAR-LUPE 3,GER,PAYLOAD,+,2007-11-01,2007,17.95208761122519,356.5,98.17,363.0,350.0,91.67,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32289,YAOGAN-3,PRC,PAYLOAD,+,2007-11-11,2007,17.924709103353866,600.0,97.85,601.0,599.0,96.69,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32376,COSMO-SKYMED 2,IT,PAYLOAD,+,2007-12-09,2007,17.848049281314168,622.5,97.89,624.0,621.0,97.16,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32382,RADARSAT-2,CA,PAYLOAD,+,2007-12-14,2007,17.83436002737851,792.0,98.58,793.0,791.0,100.7,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32391,PROGRESS-M 62,CIS,PAYLOAD,D,2007-12-23,2007,17.809719370294317,332.5,51.64,339.0,326.0,91.18,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32476,TECSAR,ISRA,PAYLOAD,D,2008-01-21,2008,17.730321697467488,450.5,41.0,504.0,397.0,93.6,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32484,PROGRESS-M 63,CIS,PAYLOAD,D,2008-02-05,2008,17.689253935660506,338.5,51.64,339.0,338.0,91.31,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32486,STS 122,US,PAYLOAD,D,2008-02-07,2008,17.683778234086244,336.0,51.64,343.0,329.0,91.25,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32686,ATV-1 (JULES VERNE),ESA,PAYLOAD,D,2008-03-09,2008,17.598904859685145,330.5,51.64,338.0,323.0,91.13,LEO,500.0,EARLY_2000s_ESTIMATE,12,1,1,Communications,40,True,True,True,True
32699,STS 123,US,PAYLOAD,D,2008-03-11,2008,17.593429158110883,343.5,51.64,346.0,341.0,91.41,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32750,SAR-LUPE 4,GER,PAYLOAD,+,2008-03-27,2008,17.54962354551677,484.0,98.2,496.0,472.0,94.3,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32756,SOYUZ-TMA 12,CIS,PAYLOAD,D,2008-04-08,2008,17.516769336071185,352.0,51.64,354.0,350.0,91.58,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32765,C/NOFS,US,PAYLOAD,D,2008-04-16,2008,17.49486652977413,193.5,12.99,198.0,189.0,88.36,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32783,CARTOSAT-2A,IND,PAYLOAD,+,2008-04-28,2008,17.462012320328544,633.5,97.8,641.0,626.0,97.38,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32784,NTS (CANX-6),CA,PAYLOAD,-,2008-04-28,2008,17.462012320328544,565.0,97.86,572.0,558.0,95.96,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32785,CUTE-1.7+APD II (CO-65),JPN,PAYLOAD,P,2008-04-28,2008,17.462012320328544,549.0,97.8,556.0,542.0,95.63,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32786,IMS-1,IND,PAYLOAD,-,2008-04-28,2008,17.462012320328544,563.0,97.91,564.0,562.0,95.92,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32787,COMPASS-1,GER,PAYLOAD,-,2008-04-28,2008,17.462012320328544,381.0,97.65,383.0,379.0,92.18,LEO,1.33,CUBESAT_U,2,3,3,Navigation,80,False,True,False,True
32788,AAUSAT-II,DEN,PAYLOAD,D,2008-04-28,2008,17.462012320328544,185.0,97.57,192.0,178.0,88.19,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32789,DELFI-C3 (DO-64),NETH,PAYLOAD,D,2008-04-28,2008,17.462012320328544,182.0,97.26,187.0,177.0,88.13,LEO,3.99,CUBESAT_U,2,3,3,Technology Demo,80,False,True,False,True
32790,CANX-2,CA,PAYLOAD,+,2008-04-28,2008,17.462012320328544,558.5,97.83,566.0,551.0,95.82,LEO,3.99,CUBESAT_U,2,3,3,Science,80,False,True,False,True
32791,SEEDS II (CO-66),JPN,PAYLOAD,+,2008-04-28,2008,17.462012320328544,500.0,97.74,504.0,496.0,94.61,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32792,RUBIN-8 & PSLV R/B,GER,PAYLOAD,,2008-04-28,2008,17.462012320328544,612.0,98.13,630.0,594.0,96.94,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32847,PROGRESS-M 64,CIS,PAYLOAD,D,2008-05-14,2008,17.418206707734427,351.0,51.65,362.0,340.0,91.57,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32953,YUBILEINY (RS-30),CIS,PAYLOAD,+,2008-05-23,2008,17.39356605065024,1493.0,82.5,1508.0,1478.0,115.83,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32954,COSMOS 2437,CIS,PAYLOAD,+,2008-05-23,2008,17.39356605065024,1495.0,82.5,1511.0,1479.0,115.87,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32955,COSMOS 2438,CIS,PAYLOAD,+,2008-05-23,2008,17.39356605065024,1492.5,82.5,1509.0,1476.0,115.82,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32956,COSMOS 2439,CIS,PAYLOAD,+,2008-05-23,2008,17.39356605065024,1493.5,82.5,1510.0,1477.0,115.84,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32958,FENGYUN 3A,PRC,PAYLOAD,+,2008-05-27,2008,17.38261464750171,827.0,98.66,834.0,820.0,101.45,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
32960,STS 124,US,PAYLOAD,D,2008-05-31,2008,17.371663244353183,344.5,51.64,351.0,338.0,91.42,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33053,FGRST (GLAST),US,PAYLOAD,X,2008-06-11,2008,17.34154688569473,500.0,25.58,506.0,494.0,94.62,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33060,ORBCOMM FM38,ORB,PAYLOAD,-,2008-06-19,2008,17.319644079397673,623.5,48.44,627.0,620.0,97.18,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33061,ORBCOMM FM41,ORB,PAYLOAD,-,2008-06-19,2008,17.319644079397673,625.0,48.44,628.0,622.0,97.21,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33062,ORBCOMM FM29,ORB,PAYLOAD,-,2008-06-19,2008,17.319644079397673,625.0,48.44,629.0,621.0,97.2,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33063,ORBCOMM FM39,ORB,PAYLOAD,-,2008-06-19,2008,17.319644079397673,629.5,48.44,634.0,625.0,97.3,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33064,ORBCOMM FM37,ORB,PAYLOAD,-,2008-06-19,2008,17.319644079397673,628.5,48.44,632.0,625.0,97.29,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33065,ORBCOMM FM40,ORB,PAYLOAD,-,2008-06-19,2008,17.319644079397673,621.5,48.44,626.0,617.0,97.13,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33105,JASON-2 (OSTM),FR,PAYLOAD,-,2008-06-20,2008,17.31690622861054,1310.5,66.04,1317.0,1304.0,111.83,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33244,SAR-LUPE 5,GER,PAYLOAD,+,2008-07-22,2008,17.229295003422312,484.5,98.2,496.0,473.0,94.3,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33272,COSMOS 2441,CIS,PAYLOAD,,2008-07-26,2008,17.218343600273784,715.5,98.29,728.0,703.0,99.1,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33312,RAPIDEYE 2,GER,PAYLOAD,-,2008-08-29,2008,17.125256673511295,554.5,97.46,568.0,541.0,95.74,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33313,RAPIDEYE 5,GER,PAYLOAD,-,2008-08-29,2008,17.125256673511295,562.5,97.42,573.0,552.0,95.91,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33314,RAPIDEYE 1,GER,PAYLOAD,-,2008-08-29,2008,17.125256673511295,560.5,97.44,579.0,542.0,95.86,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33315,RAPIDEYE 3,GER,PAYLOAD,-,2008-08-29,2008,17.125256673511295,550.0,97.42,557.0,543.0,95.65,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33316,RAPIDEYE 4,GER,PAYLOAD,-,2008-08-29,2008,17.125256673511295,558.0,97.42,564.0,552.0,95.82,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33320,HUANJING 1A (HJ-1A),PRC,PAYLOAD,+,2008-09-06,2008,17.10335386721424,619.5,97.65,632.0,607.0,97.1,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33321,HUANJING 1B (HJ-1B),PRC,PAYLOAD,+,2008-09-06,2008,17.10335386721424,621.0,97.64,646.0,596.0,97.13,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33331,GEOEYE 1,US,PAYLOAD,+,2008-09-06,2008,17.10335386721424,677.5,98.12,681.0,674.0,98.31,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33340,PROGRESS-M 65,CIS,PAYLOAD,D,2008-09-10,2008,17.09240246406571,357.5,51.64,364.0,351.0,91.69,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33386,SHENZHOU-7 (SZ-7),PRC,PAYLOAD,D,2008-09-25,2008,17.05133470225873,332.5,42.4,336.0,329.0,91.19,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33393,DEMOSAT/FALCON 1,US,PAYLOAD,,2008-09-28,2008,17.04312114989733,583.0,9.35,591.0,575.0,96.33,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Technology Demo,40,True,True,True,True
33396,THEOS,THAI,PAYLOAD,+,2008-10-01,2008,17.034907597535934,825.0,98.6,826.0,824.0,101.4,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33399,SOYUZ-TMA 13,CIS,PAYLOAD,D,2008-10-12,2008,17.00479123887748,351.5,51.63,358.0,345.0,91.57,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33408,SHIJIAN-6 03A (SJ-6 03A),PRC,PAYLOAD,+,2008-10-25,2008,16.969199178644764,525.5,97.87,534.0,517.0,95.15,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33409,SHIJIAN-6 03B (SJ-6 03B),PRC,PAYLOAD,+,2008-10-25,2008,16.969199178644764,557.5,97.87,571.0,544.0,95.81,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33412,COSMO-SKYMED 3,IT,PAYLOAD,+,2008-10-25,2008,16.969199178644764,553.5,97.86,566.0,541.0,95.72,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33433,SHIYAN-3 (SY-3),PRC,PAYLOAD,+,2008-11-05,2008,16.93908281998631,789.0,98.63,799.0,779.0,100.65,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33434,CHUANGXIN 1-02 (CX-1-02),PRC,PAYLOAD,+,2008-11-05,2008,16.93908281998631,791.5,98.64,802.0,781.0,100.69,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33439,COSMOS 2445,CIS,PAYLOAD,D,2008-11-14,2008,16.914442162902123,232.5,67.15,277.0,188.0,89.15,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33441,STS 126,US,PAYLOAD,D,2008-11-15,2008,16.91170431211499,348.0,51.64,352.0,344.0,91.49,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33443,PROGRESS-M 01M,CIS,PAYLOAD,D,2008-11-26,2008,16.88158795345654,308.0,51.64,357.0,259.0,90.68,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33446,YAOGAN-4,PRC,PAYLOAD,+,2008-12-01,2008,16.867898699520875,622.0,97.91,632.0,612.0,97.14,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33447,COSMOS 2446,CIS,PAYLOAD,D,2008-12-02,2008,16.865160848733744,623.5,64.94,1185.0,62.0,97.17,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33492,GOSAT (IBUKI),JPN,PAYLOAD,+,2009-01-23,2009,16.722792607802873,669.0,98.07,670.0,668.0,98.12,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33493,PRISM (HITOMI),JPN,PAYLOAD,D,2009-01-23,2009,16.722792607802873,178.5,98.13,188.0,169.0,88.06,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Technology Demo,60,True,True,False,True
33494,SPRITE-SAT (RISING),JPN,PAYLOAD,,2009-01-23,2009,16.722792607802873,645.5,98.17,649.0,642.0,97.64,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33495,KAGAYAKI,JPN,PAYLOAD,-,2009-01-23,2009,16.722792607802873,647.0,98.14,653.0,641.0,97.66,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33496,SOHLA-1 (MAIDO-1),JPN,PAYLOAD,-,2009-01-23,2009,16.722792607802873,646.0,98.15,651.0,641.0,97.65,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33497,SDS-1,JPN,PAYLOAD,-,2009-01-23,2009,16.722792607802873,648.0,98.21,650.0,646.0,97.69,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33498,STARS (KUKAI),JPN,PAYLOAD,+,2009-01-23,2009,16.722792607802873,589.0,98.13,594.0,584.0,96.46,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33499,KKS-1 (KISEKI),JPN,PAYLOAD,+,2009-01-23,2009,16.722792607802873,622.5,98.11,629.0,616.0,97.16,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Technology Demo,60,True,True,False,True
33504,KORONAS-FOTON,CIS,PAYLOAD,-,2009-01-30,2009,16.70362765229295,449.5,82.43,458.0,441.0,93.58,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33591,NOAA 19,US,PAYLOAD,-,2009-02-06,2009,16.684462696783026,847.5,98.99,858.0,837.0,101.88,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
33593,PROGRESS-M 66,CIS,PAYLOAD,D,2009-02-10,2009,16.673511293634498,349.5,51.64,357.0,342.0,91.53,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
34541,STS 119,US,PAYLOAD,D,2009-03-15,2009,16.583162217659137,344.0,51.64,353.0,335.0,91.41,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
34669,SOYUZ-TMA 14,CIS,PAYLOAD,D,2009-03-26,2009,16.553045859000683,345.5,51.64,351.0,340.0,91.44,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
34808,ANUSAT,IND,PAYLOAD,D,2009-04-20,2009,16.484599589322382,179.0,41.18,182.0,176.0,88.08,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
34871,COSMOS 2450,CIS,PAYLOAD,D,2009-04-29,2009,16.459958932238195,231.0,67.13,282.0,180.0,89.12,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
34903,STSS ATRR (USA 205),US,PAYLOAD,+,2009-05-05,2009,16.4435318275154,754.0,98.93,872.0,636.0,99.9,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
34905,PROGRESS-M 02M,CIS,PAYLOAD,D,2009-05-07,2009,16.438056125941138,342.5,51.64,348.0,337.0,91.38,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
34933,STS 125,US,PAYLOAD,D,2009-05-11,2009,16.427104722792606,434.0,28.47,566.0,302.0,93.26,LEO,500.0,EARLY_2000s_ESTIMATE,12,3,3,Communications,40,True,True,True,True
